page|60
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,912,099,359.12|7,347,563,836.28
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||207,535.26
收到其他与经营活动有关的现金||3,176,997,820.74|448,551,378.65
经营活动现金流入小计||12,089,097,179.86|7,796,322,750.19
购买商品、接受劳务支付的现金||1,242,642,628.04|1,188,594,099.43
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|61
支付给职工及为职工支付的现金||3,267,904,248.05|1,883,944,808.36
支付的各项税费||1,314,097,020.92|756,907,731.53
支付其他与经营活动有关的现金||523,742,227.74|3,686,501,108.64
经营活动现金流出小计||6,348,386,124.75|7,515,947,747.96
经营活动产生的现金流量净额||5,740,711,055.11|280,375,002.23
二、投资活动产生的现金流量：|||
收回投资收到的现金|||376,750,000.00
取得投资收益收到的现金||40,348,277.96|15,087,416.68
处置固定资产、无形资产和其他长期资产收回的现金净额||12,952,299.04|10,092,299.04
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||150,000,000.00
投资活动现金流入小计||53,300,577.00|551,929,715.72
购建固定资产、无形资产和其他长期资产支付的现金||795,497,730.88|745,867,998.66
投资支付的现金|||289,520,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||941,568,900.00|
支付其他与投资活动有关的现金|||111,869,753.30
投资活动现金流出小计||1,737,066,630.88|1,147,257,751.96
投资活动产生的现金流量净额||-1,683,766,053.88|-595,328,036.24
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||19,610,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||6,308,392,808.34|6,542,243,717.30
收到其他与筹资活动有关的现金||967,000,000.00|1,844,247,005.19
筹资活动现金流入小计||7,295,002,808.34|8,386,490,722.49
偿还债务支付的现金||5,281,999,475.04|6,744,874,891.78
分配股利、利润或偿付利息支付的现金||227,833,383.58|296,396,947.48
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||5,428,795,278.26|3,683,923,841.87
筹资活动现金流出小计||10,938,628,136.88|10,725,195,681.13
筹资活动产生的现金流量净额||-3,643,625,328.54|-2,338,704,958.64
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||413,319,672.69|-2,653,657,992.65
加：期初现金及现金等价物余额||2,679,482,129.54|5,333,140,122.19
六、期末现金及现金等价物余额||3,092,801,802.23|2,679,482,129.54
