page|82
项目|附注|2021 年度|2020 年度
一、营业总收入||36,473,310,790.40|23,141,197,882.47
page|83
其中：营业收入|七、61|36,473,310,790.40|23,141,197,882.47
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||27,899,724,455.95|20,692,462,444.43
其中：营业成本|七、61|23,467,039,822.5|16,616,156,877.71
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|804,918,502.69|460,402,079.21
销售费用|七、63|1,209,940,726.05|929,788,619.32
管理费用|七、64|1,306,041,792.89|1,204,359,546.34
研发费用|七、65|539,354,652.83|529,915,699.82
财务费用|七、66|572,428,958.99|951,839,622.03
其中：利息费用||545,692,824.31|984,751,081.82
利息收入||106,498,054.16|162,955,227.64
加：其他收益|七、67|132,600,601.84|242,904,559.86
投资收益（损失以“－”号填列）|七、68|1,563,314,861.09|426,010,728.30
其中：对联营企业和合营企业的投资收益||1,492,939,461.09|426,010,728.30
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-12,603,566.96|-2,473,766.36
资产减值损失（损失以“-”号填列）|七、72|-654,857,939.26|-510,062,226.78
资产处置收益（损失以“－”号填列）|七、73|11,497,058.83|4,324,763.93
三、营业利润（亏损以“－”号填列）||9,613,537,349.99|2,609,439,496.99
加：营业外收入|七、74|42,217,664.34|24,884,492.87
减：营业外支出|七、75|75,603,259.25|101,848,119.86
四、利润总额（亏损总额以“－”号填列）||9,580,151,755.08|2,532,475,870.00
减：所得税费用|七、76|1,389,912,764.72|532,893,896.46
五、净利润（净亏损以“－”号填列）||8,190,238,990.36|1,999,581,973.54
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||8,190,238,990.36|1,999,581,973.54
page|84
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||6,090,818,690.89|1,528,127,718.73
2.少数股东损益（净亏损以“-”号填列）||2,099,420,299.47|471,454,254.81
六、其他综合收益的税后净额||-3,757,346.94|-20,089.16
（一）归属母公司所有者的其他综合收益的税后净额||-3,514,679.38|1,520,224.30
1．不能重分类进损益的其他综合收益||-164,520.48|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-164,520.48|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-3,350,158.90|1,520,224.30
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-3,350,158.90|1,520,224.30
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-242,667.56|-1,540,313.46
七、综合收益总额||8,186,481,643.42|1,999,561,884.38
（一）归属于母公司所有者的综合收益总额||6,087,304,011.51|1,529,647,943.03
（二）归属于少数股东的综合收益总额||2,099,177,631.91|469,913,941.35
八、每股收益：|||
（一）基本每股收益(元/股)||4.27|1.07
（二）稀释每股收益(元/股)||4.27|1.07
