page|61
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||345,369,601.51|294,927,870.08
page|62
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,940,428.94|912,569.15
收到其他与经营活动有关的现金||19,060,339.29|26,962,627.57
经营活动现金流入小计||370,370,369.74|322,803,066.80
购买商品、接受劳务支付的现金||107,068,987.31|129,828,568.25
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||93,547,494.94|89,682,174.57
支付的各项税费||26,410,941.12|24,127,275.37
支付其他与经营活动有关的现金||26,796,773.77|36,232,715.14
经营活动现金流出小计||253,824,197.14|279,870,733.33
经营活动产生的现金流量净额||116,546,172.60|42,932,333.47
二、投资活动产生的现金流量：|||
收回投资收到的现金||216,589,365.56|155,343,700.00
取得投资收益收到的现金||784,182.85|140,418.07
处置固定资产、无形资产和其他长期资产收回的现金净额||117,845.67|52,216.26
page|63
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||217,491,394.08|155,536,334.33
购建固定资产、无形资产和其他长期资产支付的现金||3,563,567.97|5,225,635.80
投资支付的现金||259,349,314.36|136,643,700.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||262,912,882.33|141,869,335.80
投资活动产生的现金流量净额||-45,421,488.25|13,666,998.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||496,500.00
其中：子公司吸收少数股东投资收到的现金|||496,500.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||496,500.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||59,584,000.00|36,232,000.00
其中：子公司支付给少数股东的股利、利润|||392,000.00
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||59,584,000.00|36,232,000.00
筹资活动产生的现金流量净额||-59,584,000.00|-35,735,500.00
四、汇率变动对现金及现金等价物的影响||-14,734,479.44|2,957,922.70
五、现金及现金等价物净增加额||-3,193,795.09|23,821,754.70
加：期初现金及现金等价物余额||187,749,134.41|163,927,379.71
六、期末现金及现金等价物余额||184,555,339.32|187,749,134.41
