page|87
项目|附注|2019 年度|2018 年度
一、营业总收入||2,287,030,202.21|2,385,252,631.16
其中：营业收入|附注七、61|2,287,030,202.21|2,385,252,631.16
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,169,216,350.96|2,236,518,200.66
其中：营业成本|附注七、61|1,918,533,808.94|1,983,419,132.86
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|附注七、62|10,576,955.67|7,696,529.83
销售费用|附注七、63|19,748,424.10|20,204,558.80
管理费用|附注七、64|112,421,991.91|105,964,282.78
研发费用|附注七、65|72,259,843.45|85,357,841.49
财务费用|附注七、66|35,675,326.89|33,875,854.90
其中：利息费用||43,065,355.03|33,799,901.70
利息收入||11,717,385.31|3,004,322.16
加：其他收益|附注七、67|3,303,009.40|4,213,230.84
投资收益（损失以“－”号填|附注七、68|11,460,848.36|3,524,000.20
page|88
列）|||
其中：对联营企业和合营企业的投资收益||-4,533.40|-87,459.46
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|附注七、71|-86,716,131.04|
资产减值损失（损失以“-”号填列）|附注七、72||-70,886,131.25
资产处置收益（损失以“－”号填列）|附注七、73|-222,930.40|23,498.17
三、营业利润（亏损以“－”号填列）||45,638,647.57|85,609,028.46
加：营业外收入|附注七、74|612,179.42|153,890.00
减：营业外支出|附注七、75|507,793.79|1,659,104.60
四、利润总额（亏损总额以“－”号填列）||45,743,033.20|84,103,813.86
减：所得税费用|附注七、76|4,599,189.05|15,978,216.28
五、净利润（净亏损以“－”号填列）||41,143,844.15|68,125,597.58
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||41,143,844.15|68,125,597.58
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||37,283,730.72|58,373,744.83
2.少数股东损益（净亏损以“-”号填列）||3,860,113.43|9,751,852.75
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|89
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||41,143,844.15|68,125,597.58
（一）归属于母公司所有者的综合收益总额||37,283,730.72|58,373,744.83
（二）归属于少数股东的综合收益总额||3,860,113.43|9,751,852.75
八、每股收益：|||
（一）基本每股收益(元/股)||0.07|0.11
（二）稀释每股收益(元/股)||0.07|0.11
