page|99
项目|附注|2019 年度|2018 年度
一、营业总收入||2,207,997,729.22|2,174,875,187.96
其中：营业收入|七、59|2,207,997,729.22|2,174,875,187.96
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,773,334,880.09|1,690,118,149.89
其中：营业成本|七、59|1,441,758,862.71|1,387,480,283.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|8,243,294.86|9,996,202.20
销售费用|七、61|97,845,389.92|92,711,071.85
管理费用|七、62|132,782,988.06|115,886,784.64
研发费用|七、63|89,976,487.97|93,488,176.25
财务费用|七、64|2,727,856.57|-9,444,368.86
其中：利息费用||28,853,263.96|11,652,160.01
page|100
利息收入||31,876,486.65|14,641,852.14
加：其他收益|七、65|7,870,279.72|8,897,457.00
投资收益（损失以“－”号填列）|七、66|24,005,564.69|7,993.82
其中：对联营企业和合营企业的投资收益||23,473,938.86|7,993.82
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|18,474,715.88|-637,108.97
信用减值损失（损失以“-”号填列）|七、69|2,396,247.95|-
资产减值损失（损失以“-”号填列）|七、70|-122,100,095.95|762,558.53
资产处置收益（损失以“－”号填列）|七、71|-1,158,342.34|-286,992.76
三、营业利润（亏损以“－”号填列）||364,151,219.08|493,500,945.69
加：营业外收入|七、72|14,723,389.22|6,074,658.72
减：营业外支出|七、73|808,417.52|2,707,257.58
四、利润总额（亏损总额以“－”号填列）||378,066,190.78|496,868,346.83
减：所得税费用|七、74|57,862,971.24|85,292,479.11
五、净利润（净亏损以“－”号填列）||320,203,219.54|411,575,867.72
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||320,203,219.54|411,575,867.72
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||330,599,788.75|412,265,823.13
2.少数股东损益（净亏损以“-”号填列）||-10,396,569.21|-689,955.41
六、其他综合收益的税后净额||-16,733,466.58|16,364,003.02
（一）归属母公司所有者的其他综合收益的税后净额|七、75|-16,439,634.54|16,364,003.02
1．不能重分类进损益的其||-1,489,203.46|
page|101
他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、75|-1,489,203.46|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-14,950,431.08|16,364,003.02
（1）权益法下可转损益的其他综合收益|七、75|-2,104,796.89|
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-12,845,634.19|16,364,003.02
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|七、75|-293,832.04|-
七、综合收益总额||303,469,752.96|427,939,870.74
（一）归属于母公司所有者的综合收益总额||314,160,154.21|428,629,826.15
（二）归属于少数股东的综合收益总额||-10,690,401.25|-689,955.41
八、每股收益：|||
（一）基本每股收益(元/股)||0.56|0.74
（二）稀释每股收益(元/股)||0.56|0.74
