page|97
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,266,170,784.91|1,595,326,938.02
交易性金融资产|七、2|41,100,136.20|
以公 允价值计量且 其变动计入当期损益的金融资产|||
应收账款|七、3|38,530,846.78|36,356,672.34
应收款项融资|||
预付款项|七、4|629,825,877.58|530,950,668.63
其他应收款|七、5|267,934,643.13|308,339,966.60
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、6|3,273,087,974.72|2,941,457,519.30
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、7|107,092,213.29|101,298,569.00
流动资产合计||5,623,742,476.61|5,513,730,333.89
非流动资产：|||
可供出售金融资产|||39,953,106.15
长期股权投资|七、8|305,079,728.16|307,291,171.54
其他权益工具投资|七、9|13,818,570.00|
其他非流动金融资产|||
投资性房地产|七、10|35,058,429.70|90,474,006.98
固定资产|七、11|13,010,943,861.76|12,890,902,317.27
在建工程|七、12|763,814,176.03|709,536,407.06
无形资产|七、13|2,281,366,494.74|2,256,987,179.59
开发支出|||
商誉|七、14|77,499,623.55|77,499,623.55
长期待摊费用|七、15|342,405,193.38|349,142,778.97
递延所得税资产|七、16|226,346,334.14|132,403,739.89
其他非流动资产|七、17|79,539,696.53|54,692,483.95
非流动资产合计||17,135,872,107.99|16,908,882,814.95
资产总计||22,759,614,584.60|22,422,613,148.84
流动负债：|||
短期借款|七、18|5,241,000,000.00|5,216,641,076.15
应付票据|七、19|659,823,900.00|272,459,000.00
应付账款|七、20|2,250,595,609.76|2,149,872,515.77
预收款项|七、21|2,503,587,063.01|2,392,300,102.43
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
page|98
代理承销证券款|||
应付职工薪酬|七、22|22,110,168.11|41,958,615.85
应交税费|七、23|191,081,039.17|147,169,333.45
其他应付款|七、24|2,587,419,050.06|3,115,748,438.76
其中：应付利息||22,434,722.22|36,105,833.33
应付股利||33,951,290.60|22,222,954.48
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、25|935,000,000.00|1,209,773,162.25
其他流动负债|七、26|127,008,147.16|187,342,389.24
流动负债合计||14,517,624,977.27|14,733,264,633.90
非流动负债：|||
保险合同准备金|||
长期借款|七、27|697,500,000.00|960,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、28|6,185,515.29|6,185,515.29
长期应付职工薪酬|||
预计负债|||
递延收益|七、29|46,261,739.73|34,802,062.07
递延所得税负债|七、16|140,322,280.27|142,379,980.10
其他非流动负债|七、30|1,500,000,000.00|1,000,000,000.00
非流动负债合计||2,390,269,535.29|2,143,367,557.46
负债合计||16,907,894,512.56|16,876,632,191.36
所有者权益（或股东权益）：|||
实收资本（或股本）|七、31|159,088,075.00|159,088,075.00
其他权益工具|七、32|600,000,000.00|600,000,000.00
其中：优先股|||
永续债||600,000,000.00|600,000,000.00
资本公积|七、33|298,494,298.73|298,494,298.73
减：库存股|||
其他综合收益|七、34|409,540.34|3,181,769.80
专项储备|||
盈余公积|七、35|79,544,037.50|79,544,037.50
一般风险准备|||
未分配利润|七、36|2,089,018,199.82|1,959,584,982.86
归属 于母公司所有 者权益（或股东权益）合计||3,226,554,151.39|3,099,893,163.89
少数股东权益||2,625,165,920.65|2,446,087,793.59
所 有 者 权 益 （ 或 股 东 权益）合计||5,851,720,072.04|5,545,980,957.48
负债和所有者权益（或股东权益）总计||22,759,614,584.60|22,422,613,148.84
