page|87
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|11,394,880,162.97|9,807,725,346.59
其中：营业收入|七、61|11,394,880,162.97|9,807,725,346.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,188,441,553.10|8,795,415,248.05
其中：营业成本||8,293,938,019.27|7,055,044,281.95
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|60,810,381.62|44,178,230.81
销售费用|七、63|1,213,650,022.90|1,101,856,227.70
管理费用|七、64|806,680,275.16|701,469,451.42
研发费用|七、65|10,414,088.35|14,216,696.38
财务费用|七、66|-197,051,234.20|-121,349,640.21
其中：利息费用||2,811,045.03|620,618.85
利息收入||207,404,996.69|129,924,749.30
加：其他收益|七、67|63,919,597.17|70,820,744.01
投资收益（损失以“－”号填列）|七、68|57,413,448.24|41,136,696.68
其中：对联营企业和合营企业的投资收益||-831,041.15|143,203.81
以摊余成本计量的金融资|||
page|88
产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|4,523,354.35|
信用减值损失（损失以“-”号填列）|七、71|-27,672,794.31|3,713,885.76
资产减值损失（损失以“-”号填列）|七、72|-35,133,235.19|-27,626,670.86
资产处置收益（损失以“－”号填列）|七、73|93,165,774.44|77,325,724.94
三、营业利润（亏损以“－”号填列）||1,362,654,754.57|1,177,680,479.07
加：营业外收入|七、74|6,014,601.95|9,393,675.37
减：营业外支出|七、75|6,589,098.90|6,817,687.75
四、利润总额（亏损总额以“－”号填列）||1,362,080,257.62|1,180,256,466.69
减：所得税费用|七、76|41,634,740.44|28,277,146.12
五、净利润（净亏损以“－”号填列）||1,320,445,517.18|1,151,979,320.57
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,320,445,517.18|1,151,979,320.57
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,317,067,651.75|1,148,677,687.66
2.少数股东损益（净亏损以“-”号填列）||3,377,865.43|3,301,632.91
六、其他综合收益的税后净额||-384,505.62|-1,682,013.17
（一）归属母公司所有者的其他综合收益的税后净额||-308,235.36|-1,601,833.17
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-308,235.36|-1,601,833.17
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-308,235.36|-1,601,833.17
（7）其他|||
（二）归属于少数股东的其他综合收||-76,270.26|-80,180.00
page|89
益的税后净额|||
七、综合收益总额||1,320,061,011.56|1,150,297,307.40
（一）归属于母公司所有者的综合收益总额||1,316,759,416.39|1,147,075,854.49
（二）归属于少数股东的综合收益总额||3,301,595.17|3,221,452.91
八、每股收益：|||
（一）基本每股收益(元/股)||0.63|0.57
（二）稀释每股收益(元/股)||0.63|0.57
