page|80
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,568,227,536.68|10,687,060,202.03
收到的税费返还||2,125,458.91|41,000.00
收到其他与经营活动有关的现金|七、55|105,458,739.98|227,322,061.25
经营活动现金流入小计||14,675,811,735.57|10,914,423,263.28
购买商品、接受劳务支付的现金||14,630,546,506.93|10,102,109,737.24
支付给职工及为职工支付的现金||360,541,868.81|353,727,823.67
支付的各项税费||60,078,744.33|83,314,610.50
支付其他与经营活动有关的现金|七、55|226,418,857.83|489,262,760.46
经营活动现金流出小计||15,277,585,977.90|11,028,414,931.87
经营活动产生的现金流量净额||-601,774,242.33|-113,991,668.59
二、投资活动产生的现金流量：|||
收回投资收到的现金||20,279,061.36|500,000.00
取得投资收益收到的现金||3,973,506.00|1,986,753.00
处置固定资产、无形资产和其他长期资产收回的现金净额||11,550,932.86|7,331,567.28
处置子公司及其他营业单位收到的现金净额|七、56|177,168,814.79|7,682,358.69
收到其他与投资活动有关的现金|七、55|7,615,232.65|50,000,000.00
投资活动现金流入小计||220,587,547.66|67,500,678.97
购建固定资产、无形资产和其他长期资产支付的现金||11,412,320.25|4,035,485.04
投资支付的现金|||4,800,000.00
取得子公司及其他营业单位支付的现金净额|七、56|3,296,329.45|
支付其他与投资活动有关的现金|七、55|5,000,000.00|7,000,000.00
投资活动现金流出小计||19,708,649.70|15,835,485.04
投资活动产生的现金流量净额||200,878,897.96|51,665,193.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||9,400,000.00|
其中：子公司吸收少数股东投资收到的现金||9,400,000.00|
取得借款收到的现金||2,000,251,789.80|571,038,286.87
收到其他与筹资活动有关的现金|七、55|52,336,504.06|
筹资活动现金流入小计||2,061,988,293.86|571,038,286.87
page|81
偿还债务支付的现金||1,509,917,206.63|597,182,001.66
分配股利、利润或偿付利息支付的现金||39,016,135.17|29,818,480.39
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、55|34,791,874.48|34,275,858.78
筹资活动现金流出小计||1,583,725,216.28|661,276,340.83
筹资活动产生的现金流量净额||478,263,077.58|-90,238,053.96
四、汇率变动对现金及现金等价物的影响||271,177.07|-252,689.29
五、现金及现金等价物净增加额||77,638,910.28|-152,817,217.91
加：期初现金及现金等价物余额||837,218,290.85|990,035,508.76
六、期末现金及现金等价物余额||914,857,201.13|837,218,290.85
