page|65
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,061,101,158.26|13,304,674,463.79
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||460,244.30|57,611.24
收到其他与经营活动有关的现金|七、57|22,925,312.07|26,446,878.62
经营活动现金流入小计||12,084,486,714.63|13,331,178,953.65
购买商品、接受劳务支付的现金||7,441,714,444.64|7,619,388,470.39
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||817,993,007.48|776,465,106.28
支付的各项税费||781,945,302.95|1,156,280,918.86
支付其他与经营活动有关的现金|七、57|48,052,571.92|43,005,468.47
经营活动现金流出小计||9,089,705,326.99|9,595,139,964.00
经营活动产生的现金流量净额||2,994,781,387.64|3,736,038,989.65
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,636,000,000.00|4,990,000,000.00
取得投资收益收到的现金||49,744,567.31|41,726,371.24
处置固定资产、无形资产和其他长期资产收回的现金净额||20,400,211.00|2,690.26
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||4,706,144,778.31|5,031,729,061.50
购建固定资产、无形资产和其他长期资产支付的现金||2,615,755,306.53|1,855,565,655.42
投资支付的现金||4,356,000,000.00|5,190,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,971,755,306.53|7,045,565,655.42
投资活动产生的现金流量净额||-2,265,610,528.22|-2,013,836,593.92
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||180,000,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||919,376,500.00|
收到其他与筹资活动有关的现金|七、57|130,000,000.00|
筹资活动现金流入小计||1,229,376,500.00|
偿还债务支付的现金||917,506,818.00|1,784,324,317.72
分配股利、利润或偿付利息支付的现金||682,839,963.22|506,227,404.47
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||1,600,346,781.22|2,290,551,722.19
筹资活动产生的现金流量净额||-370,970,281.22|-2,290,551,722.19
四、汇率变动对现金及现金等价物的影响||-6,431,868.90|-501,101.85
五、现金及现金等价物净增加额||351,768,709.30|-568,850,428.31
加：期初现金及现金等价物余额||714,582,721.75|1,283,433,150.06
六、期末现金及现金等价物余额||1,066,351,431.05|714,582,721.75
