page|67
项目|附注|2021 年度|2020 年度
一、营业总收入||1,536,952,234.65|1,266,211,833.69
其中：营业收入|1|1,536,952,234.65|1,266,211,833.69
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,550,652,014.36|1,295,722,053.17
其中：营业成本|1|850,752,367.84|635,905,908.32
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|9,722,494.56|10,470,018.61
销售费用|3|66,341,116.71|55,450,718.77
管理费用|4|202,103,351.75|195,788,785.77
研发费用|5|421,909,341.72|397,311,261.54
财务费用|6|-176,658.22|795,360.16
其中：利息费用||114,979.95|1,314,267.16
利息收入||841,040.04|452,259.44
加：其他收益|7|33,993,007.68|33,329,687.76
投资收益（损失以“－”号填列）|8|74,872,519.63|38,991,917.04
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|9|50,527,207.32|38,754,100.33
信用减值损失（损失以“-”号填列）|10|-487,068.67|2,157,730.98
资产减值损失（损失以“-”号填列）|11|-1,987,007.19|-13,597,557.08
资产处置收益（损失以“－”号填列）|12|332,585.68|964,218.48
三、营业利润（亏损以“－”号填列）||143,551,464.74|71,089,878.03
加：营业外收入|13|261,948,281.18|29,398,165.91
减：营业外支出|14|3,554,602.90|7,288,465.76
四、利润总额（亏损总额以“－”号填列）||401,945,143.02|93,199,578.18
减：所得税费用|15|66,580,992.86|-13,828,198.15
page|68
五、净利润（净亏损以“－”号填列）||335,364,150.16|107,027,776.33
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||335,364,150.16|107,027,776.33
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||290,848,802.92|112,619,900.18
2.少数股东损益（净亏损以“-”号填列）||44,515,347.24|-5,592,123.85
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||335,364,150.16|107,027,776.33
（一）归属于母公司所有者的综合收益总额||290,848,802.92|112,619,900.18
（二）归属于少数股东的综合收益总额||44,515,347.24|-5,592,123.85
八、每股收益：|||
（一）基本每股收益(元/股)||0.66|0.26
（二）稀释每股收益(元/股)||0.64|0.26
