page|74
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,526,375,233.89|1,624,579,432.66
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|36,878,518.13|19,848,428.56
应收账款|七、5|530,135,253.09|439,082,020.48
应收款项融资|七、6|118,637,421.69|165,199,791.55
page|75
预付款项|七、7|74,100,935.82|83,035,411.03
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|69,568,637.03|33,382,132.70
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|1,867,069,693.61|1,603,890,018.38
合同资产|七、10|53,966,166.87|41,244,484.11
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|28,413,897.27|1,376,358.42
流动资产合计||4,305,145,757.40|4,011,638,077.89
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|897,104,983.55|850,932,491.58
在建工程|七、22|296,249,439.48|43,255,467.90
生产性生物资产|||
油气资产|||
使用权资产|七、25|285,000.00|
无形资产|七、26|200,359,431.42|205,035,120.38
开发支出|||
商誉|||
长期待摊费用|七、29||300,000.00
递延所得税资产|七、30|120,165,391.00|101,991,055.23
其他非流动资产|七、31|131,426,127.29|33,768,223.13
非流动资产合计||1,645,590,372.74|1,235,282,358.22
资产总计||5,950,736,130.14|5,246,920,436.11
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|308,696,688.06|274,056,268.94
预收款项|||0.00
合同负债|七、38|1,682,221,765.31|1,352,962,543.98
卖出回购金融资产款|||
page|76
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|275,922,111.98|251,128,935.96
应交税费|七、40|51,012,811.74|51,241,834.09
其他应付款|七、41|74,908,069.88|136,092,379.10
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|129,941,765.67|169,730,045.22
流动负债合计||2,522,703,212.64|2,235,212,007.29
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|41,256,011.37|26,752,678.62
递延所得税负债|七、30|17,052,262.06|13,305,008.32
其他非流动负债|||
非流动负债合计||58,308,273.43|40,057,686.94
负债合计||2,581,011,486.07|2,275,269,694.23
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|411,916,500.00|411,739,500.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,455,419,989.84|1,325,565,399.28
减：库存股|七、56|222,123,180.03|124,769,970.00
其他综合收益|||
专项储备|七、58|35,274,701.76|30,966,431.78
盈余公积|七、59|197,875,745.89|151,282,128.18
一般风险准备|||
未分配利润|七、60|1,491,360,886.61|1,176,867,252.64
归属于母公司所有者权益（或股东权益）合计||3,369,724,644.07|2,971,650,741.88
少数股东权益|||
所有者权益（或股东权益）合计||3,369,724,644.07|2,971,650,741.88
负债和所有者权益（或||5,950,736,130.14|5,246,920,436.11
