page|76
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|7,730,723,573.43|7,353,344,572.09
其中：营业收入|七、61|7,730,723,573.43|7,353,344,572.09
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,636,729,803.44|7,357,096,535.20
其中：营业成本|七、61|5,760,921,457.33|5,575,062,784.06
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|47,210,426.56|41,349,668.31
销售费用|七、63|1,194,061,151.67|1,192,439,417.24
page|77
管理费用|七、64|359,708,068.83|333,861,718.55
研发费用|七、65|117,654,694.54|35,327,399.36
财务费用|七、66|157,174,004.51|179,055,547.68
其中：利息费用||156,449,026.59|168,630,603.47
利息收入||13,334,251.11|16,195,712.45
加：其他收益|七、67|27,083,355.76|33,826,238.40
投资收益（损失以“－”号填列）  七、68||188,957,495.47|63,310,735.27
其中：对联营企业和合营企业的投资收益||188,957,495.47|63,310,735.27
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|1,099,772.57|-24,957.36
信用减值损失（损失以“-”号填列）|七、71|-33,087,802.27|-36,331,777.62
资产减值损失（损失以“-”号填列）|七、72|-15,945,649.80|-121,134.90
资产处置收益（损失以“－”号填列）|七、73|-1,092,452.32|-2,307,462.74
三、营业利润（亏损以“－”号填列）||261,008,489.40|54,599,677.94
加：营业外收入|七、74|7,215,442.81|31,559,057.66
减：营业外支出|七、75|4,682,179.27|14,630,791.58
四、利润总额（亏损总额以“－”号填列）||263,541,752.94|71,527,944.02
减：所得税费用|七、76|54,863,004.76|56,127,595.46
五、净利润（净亏损以“－”号填列）||208,678,748.18|15,400,348.56
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||208,678,748.18|15,400,348.56
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||245,209,784.70|22,056,881.41
2.少数股东损益（净亏损以“-”号填列）||-36,531,036.52|-6,656,532.85
六、其他综合收益的税后净额||-152,216,625.22|50,738,898.40
（一）归属母公司所有者的其他综合收益的税后净额||-73,750,091.64|31,327,562.34
1．不能重分类进损益的其他综合收益||4,068,908.49|12,836,319.92
（1）重新计量设定受益计划变动额||695,395.72|
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||3,373,512.77|12,836,319.92
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-77,819,000.13|18,491,242.42
page|78
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-77,819,000.13|18,352,805.89
（7）其他|||138,436.53
（二）归属于少数股东的其他综合收益的税后净额||-78,466,533.58|19,411,336.06
七、综合收益总额||56,462,122.96|66,139,246.96
（一）归属于母公司所有者的综合收益总额||171,459,693.06|53,384,443.75
（二）归属于少数股东的综合收益总额||-114,997,570.10|12,754,803.21
八、每股收益：|||
（一）基本每股收益(元/股)||0.164|0.015
（二）稀释每股收益(元/股)||0.164|0.015
