page|79
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,249,221,909.85|7,964,080,020.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|80
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|105,708,048.89|124,141,605.08
经营活动现金流入小计||8,354,929,958.74|8,088,221,626.07
购买商品、接受劳务支付的现金||5,844,318,786.08|5,529,223,864.12
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,005,000,217.12|934,670,761.19
支付的各项税费||386,724,656.65|362,788,097.79
支付其他与经营活动有关的现金|七、78|779,378,799.17|690,694,101.37
经营活动现金流出小计||8,015,422,459.02|7,517,376,824.47
经营活动产生的现金流量净额||339,507,499.72|570,844,801.60
二、投资活动产生的现金流量：|||
收回投资收到的现金|||100,000,000.00
取得投资收益收到的现金||20,500,000.00|68,343,357.00
处置固定资产、无形资产和其他长期资产收回的现金净额||7,102,765.33|96,857,008.86
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|333,914.86|
投资活动现金流入小计||27,936,680.19|265,200,365.86
购建固定资产、无形资产和其他长期资产支付的现金||130,146,779.62|208,775,765.21
投资支付的现金|||145,200,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||130,146,779.62|353,975,765.21
投资活动产生的现金流量净额||-102,210,099.43|-88,775,399.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||33,438,877.36
其中：子公司吸收少数股东投资收到的现金|||33,438,877.36
取得借款收到的现金||477,904,267.97|567,775,170.91
收到其他与筹资活动有关的现金||2,000,000.00|
筹资活动现金流入小计||479,904,267.97|601,214,048.27
偿还债务支付的现金||829,464,589.84|641,885,860.38
分配股利、利润或偿付利息支付的现金||91,788,242.97|167,280,400.63
其中：子公司支付给少数股东的股利、利润|||3,889,800.00
page|81
支付其他与筹资活动有关的现金|七、78|436,731,316.44|1,782,466.25
筹资活动现金流出小计||1,357,984,149.25|810,948,727.26
筹资活动产生的现金流量净额||-878,079,881.28|-209,734,678.99
四、汇率变动对现金及现金等价物的影响||-39,964,368.20|6,422,456.82
五、现金及现金等价物净增加额||-680,746,849.19|278,757,180.08
加：期初现金及现金等价物余额||1,997,507,200.05|1,718,750,019.97
六、期末现金及现金等价物余额||1,316,760,350.86|1,997,507,200.05
