page|70
项目|附注|2020 年度|2019 年度
一、营业总收入||1,227,323,972.84|1,318,964,127.96
其中：营业收入||1,227,323,972.84|1,318,964,127.96
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,103,870,347.10|1,160,836,385.90
其中：营业成本||512,355,371.83|550,532,068.15
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||42,918,857.54|37,927,740.12
销售费用||427,608,028.17|442,011,983.80
管理费用||124,624,101.25|127,790,785.80
研发费用||728,076.96|57,039.70
财务费用||-4,364,088.65|2,516,768.33
其中：利息费用||121,476.13|198,509.54
利息收入||3,756,558.13|1,286,486.57
加：其他收益||1,202,606.01|188,063.68
投资收益（损失以“－”号填列）||16,557,155.39|29,623,783.96
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|71
项目|附注|2020 年度|2019 年度
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||574,712.33|1,020,661.84
信用减值损失（损失以“-”号填列）||-817,296.99|-3,755,543.99
资产减值损失（损失以“-”号填列）||-2,839,979.66|
资产处置收益（损失以“－”号填列）|||-215,193.79
三、营业利润（亏损以“－”号填列）||138,130,822.82|184,989,513.76
加：营业外收入||9,880,133.56|31,516,762.97
减：营业外支出||1,812,186.59|1,621,758.67
四、利润总额（亏损总额以“－”号填列）||146,198,769.79|214,884,518.06
减：所得税费用||41,917,761.19|62,259,946.33
五、净利润（净亏损以“－”号填列）||104,281,008.60|152,624,571.73
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||104,281,008.60|152,624,571.73
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||104,319,991.44|152,425,044.99
2.少数股东损益（净亏损以“-”号填列）||-38,982.84|199,526.74
六、其他综合收益的税后净额||-117,582.38|102,800.15
（一）归属母公司所有者的其他综合收益的税后净额||-188,888.61|102,462.08
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-188,888.61|102,462.08
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-188,888.61|102,462.08
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||71,306.23|338.07
七、综合收益总额||104,163,426.22|152,727,371.88
（一）归属于母公司所有者的综合收益总额||104,131,102.83|152,527,507.07
（二）归属于少数股东的综合收益总额||32,323.39|199,864.81
八、每股收益：|||
（一）基本每股收益(元/股)||0.31|0.45
（二）稀释每股收益(元/股)||0.31|0.45
