page|85
项目|附注|2020 年度|2019 年度
一、营业总收入||6,688,814,505.70|5,480,958,237.47
其中：营业收入|61|6,688,814,505.70|5,480,958,237.47
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,302,528,950.97|5,142,352,664.37
其中：营业成本|61|6,209,953,729.63|4,965,018,540.68
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|62|10,944,909.76|12,585,145.65
销售费用|63|27,159,525.18|107,046,576.22
管理费用|64|43,655,022.59|45,126,017.41
研发费用|65|1,481,510.10|651,170.44
财务费用|66|9,334,253.71|11,925,213.97
其中：利息费用||13,378,846.58|14,291,235.30
利息收入||5,862,488.10|3,584,919.81
加：其他收益|67|40,772,916.01|35,771,886.39
投资收益（损失以“－”号填|68|4,217,843.00|3,251,174.66
page|86
列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|71|-11,647,436.58|-1,003,569.24
资产减值损失（损失以“-”号填列）|72|-4,047,283.93|-3,207,222.02
资产处置收益（损失以“－”号填列）|73|260,556.44|25,450.48
三、营业利润（亏损以“－”号填列）||415,842,149.67|373,443,293.37
加：营业外收入|74|879,990.56|605,462.04
减：营业外支出|75|570,574.03|153,429.94
四、利润总额（亏损总额以“－”号填列）||416,151,566.20|373,895,325.47
减：所得税费用|76|103,140,907.18|92,700,049.75
五、净利润（净亏损以“－”号填列）||313,010,659.02|281,195,275.72
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||313,010,659.02|281,195,275.72
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||306,942,795.14|279,166,138.36
2.少数股东损益（净亏损以“-”号填列）||6,067,863.88|2,029,137.36
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|87
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||313,010,659.02|281,195,275.72
（一）归属于母公司所有者的综合收益总额||306,942,795.14|279,166,138.36
（二）归属于少数股东的综合收益总额||6,067,863.88|2,029,137.36
八、每股收益：|||
（一）基本每股收益(元/股)||0.81|0.78
（二）稀释每股收益(元/股)||0.81|0.78
