page|101
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,654,711,258.57|2,618,362,435.63
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|20,335,010.85|25,291,920.19
收到其他与经营活动有关的现金|100,363,477.24|114,054,724.54
经营活动现金流入小计|2,775,409,746.66|2,757,709,080.36
购买商品、接受劳务支付的现金|1,950,947,121.14|2,015,657,584.09
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
page|102
项目|2021 年度|2020 年度
支付保单红利的现金||
支付给职工以及为职工支付的现金|276,333,504.08|273,708,401.14
支付的各项税费|108,686,807.87|102,143,878.80
支付其他与经营活动有关的现金|318,668,641.31|254,833,430.27
经营活动现金流出小计|2,654,636,074.40|2,646,343,294.30
经营活动产生的现金流量净额|120,773,672.26|111,365,786.06
二、投资活动产生的现金流量：||
收回投资收到的现金|1,229,499.66|7,882,981.23
取得投资收益收到的现金|3,201,481.28|260,810.18
处置固定资产、无形资产和其他长期资产收回的现金净额|97,035.16|2,969,158.23
处置子公司及其他营业单位收到的现金净额|4,961,808.96|
收到其他与投资活动有关的现金||
投资活动现金流入小计|9,489,825.06|11,112,949.64
购建固定资产、无形资产和其他长期资产支付的现金|23,538,491.19|37,468,950.93
投资支付的现金|130,500,000.00|3,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|5,547,916.59|
支付其他与投资活动有关的现金||4,000,000.00
投资活动现金流出小计|159,586,407.78|44,468,950.93
投资活动产生的现金流量净额|-150,096,582.72|-33,356,001.29
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|296,000,000.00|232,000,000.00
收到其他与筹资活动有关的现金||58,242,391.95
筹资活动现金流入小计|296,000,000.00|290,242,391.95
偿还债务支付的现金|222,000,000.00|320,600,000.00
分配股利、利润或偿付利息支付的现金|55,356,497.12|43,548,158.60
其中：子公司支付给少数股东的股利、利润|7,213,109.60|2,740,717.40
支付其他与筹资活动有关的现金|44,004,914.40|20,621,468.18
筹资活动现金流出小计|321,361,411.52|384,769,626.78
筹资活动产生的现金流量净额|-25,361,411.52|-94,527,234.83
page|103
项目|2021 年度|2020 年度
四、汇率变动对现金及现金等价物的影响|-1,132,784.16|38,768.42
五、现金及现金等价物净增加额|-55,817,106.14|-16,478,681.64
加：期初现金及现金等价物余额|382,304,094.04|398,782,775.68
六、期末现金及现金等价物余额|326,486,987.90|382,304,094.04
