page|76
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||867,192,675.39|495,838,863.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||100,298.65
收到其他与经营活动有关的现金|七、76|23,341,907.13|6,259,990.68
经营活动现金流入小计||890,534,582.52|502,199,152.88
购买商品、接受劳务支付的现金||182,671,990.71|157,781,898.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||70,508,423.16|58,280,415.36
支付的各项税费||195,517,386.78|91,562,964.43
支付其他与经营活动有关的现金|七、76|149,074,176.68|77,210,706.90
经营活动现金流出小计||597,771,977.33|384,835,985.00
经营活动产生的现金流量净额||292,762,605.19|117,363,167.88
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||506,761.35|705,410.41
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||506,761.35|705,410.41
购建固定资产、无形资产和其他长期资产支付的现金||180,948,228.17|78,199,179.60
page|77
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||37,419,272.28|6,637,479.35
支付其他与投资活动有关的现金|||
投资活动现金流出小计||218,367,500.45|84,836,658.95
投资活动产生的现金流量净额||-217,860,739.10|-84,131,248.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||524,084,912.40|539,045,002.30
收到其他与筹资活动有关的现金|七、76|14,681,190.60|81,062,503.80
筹资活动现金流入小计||538,766,103.00|620,107,506.10
偿还债务支付的现金||351,850,000.00|600,704,204.87
分配股利、利润或偿付利息支付的现金||59,769,111.14|43,273,430.98
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76|50,770,321.18|38,341,930.39
筹资活动现金流出小计||462,389,432.32|682,319,566.24
筹资活动产生的现金流量净额||76,376,670.68|-62,212,060.14
四、汇率变动对现金及现金等价物的影响||184,440.05|-481,576.38
五、现金及现金等价物净增加额||151,462,976.82|-29,461,717.18
加：期初现金及现金等价物余额||45,575,728.51|75,037,445.69
六、期末现金及现金等价物余额||197,038,705.33|45,575,728.51
