page|87
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,499,711,670.92|1,675,564,458.00
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,692,160.00|7,693,679.99
page|88
收到其他与经营活动有关的现金||4,666,194.97|3,124,319.47
经营活动现金流入小计||1,512,070,025.89|1,686,382,457.46
购买商品、接受劳务支付的现金||1,196,975,097.39|1,391,527,411.59
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||66,487,521.12|56,443,056.76
支付的各项税费||71,617,134.37|84,369,496.43
支付其他与经营活动有关的现金||44,761,572.71|45,640,134.34
经营活动现金流出小计||1,379,841,325.59|1,577,980,099.12
经营活动产生的现金流量净额||132,228,700.30|108,402,358.34
二、投资活动产生的现金流量：|||
收回投资收到的现金||470,266,000.00|475,000,000.00
取得投资收益收到的现金||6,823,466.20|4,829,357.73
处置固定资产、无形资产和其他长期资产收回的现金净额|||957,914.72
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||314,997.84|751,270.28
投资活动现金流入小计||477,404,464.04|481,538,542.73
购建固定资产、无形资产和其他长期资产支付的现金||82,933,640.28|187,182,843.76
投资支付的现金||465,800,000.00|408,100,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||4,342,348.24
支付其他与投资活动有关的现金||39,449.54|
投资活动现金流出小计||548,773,089.82|599,625,192.00
投资活动产生的现金流量净额||-71,368,625.78|-118,086,649.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||50,000,000.00|70,000,000.00
收到其他与筹资活动有关的|||
page|89
现金|||
筹资活动现金流入小计||50,000,000.00|70,000,000.00
偿还债务支付的现金||120,000,000.00|
分配股利、利润或偿付利息支付的现金||46,549,473.21|47,829,595.39
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||166,549,473.21|47,829,595.39
筹资活动产生的现金流量净额||-116,549,473.21|22,170,404.61
四、汇率变动对现金及现金等价物的影响||25,141.13|255,311.86
五、现金及现金等价物净增加额||-55,664,257.56|12,741,425.54
加：期初现金及现金等价物余额||67,475,718.11|54,734,292.57
六、期末现金及现金等价物余额||11,811,460.55|67,475,718.11
