page|108
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,645,799,982.20|1,642,006,356.78
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,864,625.55|9,780,781.21
收到其他与经营活动有关的现金|七、78、（1）|127,940,337.15|115,446,919.48
经营活动现金流入小计||2,780,604,944.90|1,767,234,057.47
购买商品、接受劳务支付的现金||1,874,547,927.17|1,543,316,783.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||301,652,584.44|211,527,179.22
支付的各项税费||248,485,609.25|143,937,429.26
支付其他与经营活动有关的现金|七、78、（2）|128,746,655.58|90,771,966.79
经营活动现金流出小计||2,553,432,776.44|1,989,553,358.74
经营活动产生的现金流量净额||227,172,168.46|-222,319,301.27
二、投资活动产生的现金流量：|||
收回投资收到的现金||885,000,000.00|1,204,500,000.00
取得投资收益收到的现金||8,095,037.25|12,760,073.14
page|109
项目|附注|2021年度|2020年度
处置固定资产、无形资产和其他长期资产收回的现金净额||935,521.68|3,270,522.39
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||894,030,558.93|1,220,530,595.53
购建固定资产、无形资产和其他长期资产支付的现金||287,850,542.25|188,675,308.32
投资支付的现金||704,308,800.00|1,375,020,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||992,159,342.25|1,563,695,308.32
投资活动产生的现金流量净额||-98,128,783.32|-343,164,712.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,985,024,676.48|36,720,000.00
其中：子公司吸收少数股东投资收到的现金||2,020,000.00|36,720,000.00
取得借款收到的现金||1,544,125,155.44|1,478,934,395.10
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||3,529,149,831.92|1,515,654,395.10
偿还债务支付的现金||1,347,124,882.56|1,100,846,900.00
分配股利、利润或偿付利息支付的现金||223,726,808.57|182,903,075.57
其中：子公司支付给少数股东的股利、利润||1,965,000.00|1,990,000.00
支付其他与筹资活动有关的现金|十七、78、（6）|98,000.00|
筹资活动现金流出小计||1,570,949,691.13|1,283,749,975.57
筹资活动产生的现金流量净额||1,958,200,140.79|231,904,419.53
四、汇率变动对现金及现金等价物的影响||-2,056,151.11|-3,607,928.53
五、现金及现金等价物净增加额||2,085,187,374.82|-337,187,523.06
加：期初现金及现金等价物余额||356,930,235.89|694,117,758.95
六、期末现金及现金等价物余额||2,442,117,610.71|356,930,235.89
