page|64
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||809,820,366.26|777,426,530.71
客户存款和同业存放款项净增加额|||
page|65
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,676,375.84|8,906,661.52
收到其他与经营活动有关的现金|五、（三）1|45,639,340.74|42,542,480.11
经营活动现金流入小计||863,136,082.84|828,875,672.34
购买商品、接受劳务支付的现金||627,386,871.08|532,439,059.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||105,152,032.52|95,627,605.50
支付的各项税费||44,219,926.22|43,323,183.93
支付其他与经营活动有关的现金|五、（三）2|53,301,214.43|65,247,060.15
经营活动现金流出小计||830,060,044.25|736,636,908.79
经营活动产生的现金流量净额||33,076,038.59|92,238,763.55
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,401,000,000.00|253,000,000.00
取得投资收益收到的现金||9,471,279.15|1,759,457.26
处置固定资产、无形资产和其他长期资产收回的现金净额||14,283.45|284,973.32
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|五、（三）3|47,097,126.21|
投资活动现金流入小计||1,457,582,688.81|255,044,430.58
购建固定资产、无形资产和其他长期资产支付的现金||159,702,565.36|59,476,492.75
投资支付的现金||1,276,000,000.00|488,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|五、（三）4|84,741,657.52|66,273,900.00
投资活动现金流出小计||1,520,444,222.88|613,750,392.75
投资活动产生的现金流量净额||-62,861,534.07|-358,705,962.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||483,441,860.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||10,000,000.00|30,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||10,000,000.00|513,441,860.00
page|66
偿还债务支付的现金||10,000,000.00|57,500,000.00
分配股利、利润或偿付利息支付的现金||157,698,808.35|108,982,090.12
其中：子公司支付给少数股东的股利、利润|||1,920,000.00
支付其他与筹资活动有关的现金|五、（三）5|300,000.00|10,921,860.00
筹资活动现金流出小计||167,998,808.35|177,403,950.12
筹资活动产生的现金流量净额||-157,998,808.35|336,037,909.88
四、汇率变动对现金及现金等价物的影响||-13,887,920.59|3,037,511.92
五、现金及现金等价物净增加额||-201,672,224.42|72,608,223.18
加：期初现金及现金等价物余额||433,422,772.36|360,814,549.18
六、期末现金及现金等价物余额||231,750,547.94|433,422,772.36
