page|57
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|五、（一）1|343,119,058.61|505,173,259.83
结算备付金|||
拆出资金|||
交易性金融资产|五、（一）2|110,290,643.84|236,828,127.31
衍生金融资产|||
应收票据|||
应收账款|五、（一）3|310,256,705.31|265,402,512.29
应收款项融资|五、（一）4|268,865,631.29|132,044,755.62
预付款项|五、（一）5|1,804,546.78|3,873,698.78
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、（一）6|1,305,073.93|1,300,939.82
其中：应收利息||0.00|0.00
应收股利||0.00|0.00
买入返售金融资产|||
存货|五、（一）7|108,592,022.53|93,018,450.60
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|五、（一）8|3,638,371.89|1,973,583.58
流动资产合计||1,147,872,054.18|1,239,615,327.83
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|五、（一）9|384,934,237.09|299,183,671.03
在建工程|五、（一）10|52,157,007.63|16,931,159.45
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|五、（一）11|37,164,939.42|38,170,571.61
开发支出|||
商誉|||
长期待摊费用|五、（一）12|4,008,890.79|1,813,333.32
递延所得税资产|五、（一）13|4,817,829.76|3,787,336.40
page|58
其他非流动资产|五、（一）14|640,000.00|
非流动资产合计||483,722,904.69|359,886,071.81
资产总计||1,631,594,958.87|1,599,501,399.64
流动负债：|||
短期借款|五、（一）15|10,015,950.00|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|五、（一）16|37,592,071.50|40,028,232.98
应付账款|五、（一）17|251,807,512.18|182,452,760.56
预收款项|||673,610.55
合同负债|五、（一）18|1,070,205.25|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、（一）19|21,651,930.29|30,938,786.51
应交税费|五、（一）20|6,976,446.62|5,080,503.43
其他应付款|五、（一）21|6,167,458.20|775,544.60
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|五、（一）22|20,034,833.33|5,052,250.00
其他流动负债|五、（一）23|130,046.57|
流动负债合计||355,446,453.94|265,001,688.63
非流动负债：|||
保险合同准备金|||
长期借款|||25,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||1,000,000.00
长期应付职工薪酬|||
预计负债|||
递延收益|五、（一）26|29,252,842.05|20,956,847.37
递延所得税负债|||
其他非流动负债|||
非流动负债合计||29,252,842.05|46,956,847.37
负债合计||384,699,295.99|311,958,536.00
所有者权益（或股东权益）：|||
实收资本（或股本）|五、（一）27|208,000,000.00|208,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|59
资本公积|五、（一）28|455,927,746.95|455,018,320.60
减：库存股|||
其他综合收益|五、（一）29|1,034,249.11|6,939,969.22
专项储备|||
盈余公积|五、（一）30|60,080,456.77|42,651,494.37
一般风险准备|||
未分配利润|五、（一）31|509,863,478.15|557,523,982.47
归属于母公司所有者权益（或股东权益）合计||1,234,905,930.98|1,270,133,766.66
少数股东权益||11,989,731.90|17,409,096.98
所有者权益（或股东权益）合计||1,246,895,662.88|1,287,542,863.64
负债和所有者权益（或股东权益）总计||1,631,594,958.87|1,599,501,399.64
