page|71
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|第 十 一节、七、1|1,249,861,137.41|1,217,249,370.93
结算备付金|||
拆出资金|||
交易性金融资产|第 十 一节、七、2|754,440.11|70,105,205.48
衍生金融资产|||
应收票据|第 十 一节、七、4|11,699,395.62|1,303,027.64
应收账款|第 十 一节、七、5|727,771,282.20|686,838,222.11
应收款项融资|||
预付款项|第 十 一节、七、7|3,854,461.04|2,208,149.76
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|第 十 一节、七、8|23,487,886.30|27,756,745.80
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|第 十 一节、七、9|218,012,289.33|232,343,648.82
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|第 十 一节、七、13|103,188,795.92|90,731,978.89
流动资产合计||2,338,629,687.93|2,328,536,349.43
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|第 十 一节、七、21|1,278,602,886.28|1,040,630,089.88
page|72
在建工程|第 十 一节、七、22|125,831,549.26|21,441,909.70
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|第 十 一节、七、26|40,071,167.70|41,211,996.50
开发支出|||
商誉|||
长期待摊费用|第 十 一节、七、29|13,261,315.01|16,301,681.96
递延所得税资产|第 十 一节、七、30|4,114,781.90|4,376,464.03
其他非流动资产|第 十 一节、七、31|2,675,315.93|3,067,384.81
非流动资产合计||1,464,557,016.08|1,127,029,526.88
资产总计||3,803,186,704.01|3,455,565,876.31
流动负债：|||
短期借款|第 十 一节、七、32|345,826,495.26|40,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|第 十 一节、七、33||
衍生金融负债|第 十 一节、七、34||
应付票据|第 十 一节、七、35||
应付账款|第 十 一节、七、36|601,900,721.88|660,619,022.63
预收款项|第 十 一节、七、37||2,816,822.32
合同负债|第 十 一节、七、38|2,653,806.01|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|第 十 一节、七、39|57,218,200.44|66,274,378.37
应交税费|第 十 一节、七、40|3,119,544.66|17,916,216.28
其他应付款|第 十 一节、七、41|40,613,932.18|48,620,054.87
其中：应付利息|||
应付股利||10.41|11.08
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
page|73
一年内到期的非流动负债|||1,609,288.89
其他流动负债|第 十 一节、七、44|262,521.33|
流动负债合计||1,051,595,221.76|837,855,783.36
非流动负债：|||
保险合同准备金|||
长期借款|第 十 一节、七、45||4,800,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|第 十 一节、七、51|19,678,769.55|2,366,715.87
递延所得税负债|第 十 一节、七、30|31,441,607.03|22,621,113.44
其他非流动负债|||
非流动负债合计||51,120,376.58|29,787,829.31
负债合计||1,102,715,598.34|867,643,612.67
所有者权益（或股东权益）：|||
实收资本（或股本）|第 十 一节、七、53|409,495,200.00|409,671,200.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|第 十 一节、七、55|1,399,410,083.83|1,389,379,561.83
减：库存股|第 十 一节、七、56|17,030,360.00|34,933,620.00
其他综合收益|第 十 一节、七、57|-7,429,914.75|8,299,028.63
专项储备|||
盈余公积|第 十 一节、七、59|153,420,676.77|130,827,015.75
一般风险准备|||
未分配利润|第 十 一节、七、60|761,170,055.93|684,679,069.86
归属于母公司所有者权益（或股东权益）合计||2,699,035,741.78|2,587,922,256.07
少数股东权益||1,435,363.89|7.57
所有者权益（或股东权益）合计||2,700,471,105.67|2,587,922,263.64
负债和所有者权益（或股东权益）总计||3,803,186,704.01|3,455,565,876.31
