page|74
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,594,371,138.78|4,335,056,282.51
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||10,991,162.69|14,986,055.39
收到其他与经营活动有关的现金||11,222,803.59|24,923,902.57
经营活动现金流入小计||4,616,585,105.06|4,374,966,240.47
购买商品、接受劳务支付的现金||2,347,341,745.31|2,277,432,366.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||388,841,237.27|316,531,198.73
支付的各项税费||577,495,364.19|556,126,544.21
支付其他与经营活动有关的现金||70,220,934.80|50,980,590.80
经营活动现金流出小计||3,383,899,281.57|3,201,070,700.26
经营活动产生的现金流量净额||1,232,685,823.49|1,173,895,540.21
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||44,159.29|
page|75
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||2,806,000.01|5,882,944.06
投资活动现金流入小计||2,850,159.30|5,882,944.06
购建固定资产、无形资产和其他长期资产支付的现金||132,520,698.35|209,268,079.81
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||132,520,698.35|209,268,079.81
投资活动产生的现金流量净额||-129,670,539.05|-203,385,135.75
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,412,519,999.85|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||244,000,000.00|562,200,000.00
收到其他与筹资活动有关的现金|||9,000,000.00
筹资活动现金流入小计||1,656,519,999.85|571,200,000.00
偿还债务支付的现金||1,659,060,212.54|1,428,614,847.51
分配股利、利润或偿付利息支付的现金||73,694,559.75|214,715,866.59
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||10,600,000.00
筹资活动现金流出小计||1,732,754,772.29|1,653,930,714.10
筹资活动产生的现金流量净额||-76,234,772.44|-1,082,730,714.10
四、汇率变动对现金及现金等价物的影响|||-13,177.65
五、现金及现金等价物净增加额||1,026,780,512.00|-112,233,487.29
加：期初现金及现金等价物余额||172,297,653.86|284,531,141.15
六、期末现金及现金等价物余额||1,199,078,165.86|172,297,653.86
