page|66
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|五、1|1,241,006,924.66|266,765,391.41
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|五、2|22,701,993.84|29,160,405.36
应收款项融资|五、3|65,107,884.95|61,079,705.85
预付款项|五、4|2,776,785.77|3,396,139.61
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、5|746,231.31|965,910.04
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|五、6|359,571,977.35|195,304,907.34
合同资产|||
持有待售资产|||
一年内到期的非流动资产|五、7|10,000,000.00|15,000,000.00
其他流动资产|五、8|36,006,709.35|15,659,005.90
流动资产合计||1,737,918,507.23|587,331,465.51
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|五、9|6,572,996,755.87|6,996,676,051.50
在建工程|五、10|56,282,040.94|29,229,145.28
生产性生物资产|||
油气资产|||
使用权资产|||
page|67
无形资产|五、11|599,565,048.76|623,168,694.13
开发支出|||
商誉|五、12||
长期待摊费用|五、13|36,622,071.31|36,111,016.01
递延所得税资产|五、14|110,555,105.96|135,710,495.00
其他非流动资产|五、15|11,800,000.00|10,600,000.00
非流动资产合计||7,387,821,022.84|7,831,495,401.92
资产总计||9,125,739,530.07|8,418,826,867.43
流动负债：|||
短期借款|五、16|193,181,736.11|478,200,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|五、17|3,890,000.00|165,880,000.00
应付账款|五、18|800,524,193.90|756,546,685.00
预收款项|||
合同负债|五、19|173,621,226.47|155,666,673.91
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、20|57,164,350.22|52,142,350.40
应交税费|五、21|593,138,642.12|554,641,074.60
其他应付款|五、22|54,767,857.81|58,393,886.93
其中：应付利息|||3,661,219.33
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|五、23|589,625,527.53|690,434,293.79
其他流动负债|五、24|22,564,818.85|20,230,727.11
流动负债合计||2,488,478,353.01|2,932,135,691.74
非流动负债：|||
保险合同准备金|||
长期借款|五、25||978,004,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|五、26|69,148,234.20|123,428,090.73
长期应付职工薪酬|||
预计负债|五、27|36,890,253.18|35,866,241.03
递延收益|五、28|210,175,966.41|221,271,141.05
递延所得税负债|五、14|5,112,019.38|3,998,758.01
其他非流动负债|||
非流动负债合计||321,326,473.17|1,362,568,230.82
负债合计||2,809,804,826.18|4,294,703,922.56
page|68
所有者权益（或股东权益）：|||
实收资本（或股本）|五、29|3,507,401,812.00|3,121,411,812.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|五、30|1,313,564,228.98|297,634,229.13
减：库存股|||
其他综合收益|||
专项储备|五、31|18,831,419.47|14,375,855.47
盈余公积|五、32|125,773,043.66|42,496,288.12
一般风险准备|||
未分配利润|五、33|1,350,364,199.78|648,204,760.15
归属于母公司所有者权益（或股东权益）合计||6,315,934,703.89|4,124,122,944.87
少数股东权益|||
所有者权益（或股东权益）合计||6,315,934,703.89|4,124,122,944.87
负债和所有者权益（或股东权益）总计||9,125,739,530.07|8,418,826,867.43
