page|84
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|476,160,245.49|542,347,228.14
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|15,183,845.84|12,246,446.86
收到其他与经营活动有关的现金|43,468,920.75|41,304,595.55
经营活动现金流入小计|534,813,012.08|595,898,270.55
购买商品、接受劳务支付的现金|245,096,632.58|296,212,745.55
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|64,181,404.02|60,069,106.30
支付的各项税费|46,404,799.53|60,669,772.66
支付其他与经营活动有关的现金|27,475,954.10|37,968,466.14
经营活动现金流出小计|383,158,790.23|454,920,090.65
page|85
经营活动产生的现金流量净额|151,654,221.85|140,978,179.90
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|1,310,812.86|32,776,687.67
处置固定资产、无形资产和其他长期资产收回的现金净额|5,135,639.50|2,067,700.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,242,294,921.50|942,838,554.20
投资活动现金流入小计|1,248,741,373.86|977,682,941.87
购建固定资产、无形资产和其他长期资产支付的现金|93,631,038.76|75,862,924.42
投资支付的现金|35,000,000.00|47,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|67,609,592.95|1,174,681,508.00
投资活动现金流出小计|196,240,631.71|1,297,544,432.42
投资活动产生的现金流量净额|1,052,500,742.15|-319,861,490.55
三、筹资活动产生的现金流量：||
吸收投资收到的现金|200,000.00|600,000.00
其中：子公司吸收少数股东投资收到的现金|200,000.00|600,000.00
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|200,000.00|600,000.00
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|68,051,583.90|100,016,550.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|68,051,583.90|100,016,550.00
筹资活动产生的现金流量净额|-67,851,583.90|-99,416,550.00
四、汇率变动对现金及现金等价物的影响|3,916,795.50|6,689,179.36
page|86
五、现金及现金等价物净增加额|1,140,220,175.60|-271,610,681.29
加：期初现金及现金等价物余额|227,146,897.22|498,757,578.51
六、期末现金及现金等价物余额|1,367,367,072.82|227,146,897.22
