page|83
项目|附注|2019 年度|2018 年度
一、营业总收入||1,266,362,023.72|1,285,380,508.33
其中：营业收入|七、59、|1,266,362,023.72|1,285,380,508.33
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,206,566,896.64|1,174,075,196.06
其中：营业成本|七、59、|1,038,206,286.32|1,020,881,577.07
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60、|8,177,415.13|10,898,345.50
销售费用|七、61、|61,420,929.38|48,567,529.27
管理费用|七、62、|48,722,173.00|49,082,014.22
研发费用|七、63、|45,643,673.62|38,023,264.20
财务费用|七、64、|4,396,419.19|6,622,465.80
其中：利息费用||7,218,160.56|6,275,982.81
利息收入||3,381,077.41|1,692,304.61
加：其他收益|七、65、|34,194,217.32|18,920,826.06
投资收益（损失以“－”号填列）|七、66、|23,673,361.40|25,887,585.45
其中：对联营企业和合营企业的投资收益||23,673,361.40|25,887,585.45
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69、|-3,955,598.81|
资产减值损失（损失以“-”号填列）|七、70、|-2,871,125.70|-1,130,036.97
资产处置收益（损失以“－”号填列）|七、71、|345,289.62|835,755.18
三、营业利润（亏损以“－”号填列）||111,181,270.91|155,819,441.99
加：营业外收入|七、72、|1,270,629.97|2,084,415.46
减：营业外支出|七、73、|1,083,123.73|1,787,951.51
page|84
四、利润总额（亏损总额以“－”号填列）||111,368,777.15|156,115,905.94
减：所得税费用|七、74、|11,478,400.17|19,103,924.70
五、净利润（净亏损以“－”号填列）||99,890,376.98|137,011,981.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||99,890,376.98|137,011,981.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||105,647,086.81|141,341,976.77
2.少数股东损益（净亏损以“-”号填列）||-5,756,709.83|-4,329,995.53
六、其他综合收益的税后净额||-8,648.69|61,689.72
（一）归属母公司所有者的其他综合收益的税后净额||-8,648.69|61,689.72
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-8,648.69|61,689.72
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-8,648.69|61,689.72
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||99,881,728.29|137,073,670.96
（一）归属于母公司所有者的综合收益总额||105,638,438.12|141,403,666.49
（二）归属于少数股东的综合收益||-5,756,709.83|-4,329,995.53
page|85
总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.28|0.39
（二）稀释每股收益(元/股)||0.28|0.39
