page|112
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|七（79）|1,349,541,055.84|515,836,837.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|113
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|七（79）|68,167,028.28|39,794,461.60
收到其他与经营活动有关的现金|七（79）|26,127,049.80|34,257,144.81
经营活动现金流入小计||1,443,835,133.92|589,888,443.91
购买商品、接受劳务支付的现金|七（79）|909,830,891.65|290,082,500.16
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金|七（79）|194,021,887.09|150,478,991.13
支付的各项税费|七（79）|105,053,271.28|46,179,514.33
支付其他与经营活动有关的现金|七（79）|81,734,833.54|80,614,766.92
经营活动现金流出小计||1,290,640,883.56|567,355,772.54
经营活动产生的现金流量净额||153,194,250.36|22,532,671.37
二、投资活动产生的现金流量：|||
收回投资收到的现金|七（79）|1,627,460,000.00|107,500,000.00
取得投资收益收到的现金|七（79）|6,003,008.91|161,294.66
处置固定资产、无形资产和其他长期资产收回的现金净额|七（79）|13,000.00|193,004.00
page|114
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,633,476,008.91|107,854,298.66
购建固定资产、无形资产和其他长期资产支付的现金|七（79）|122,413,545.58|7,442,649.59
投资支付的现金|七（79）|2,105,910,000.00|107,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,228,323,545.58|114,942,649.59
投资活动产生的现金流量净额||-594,847,536.67|-7,088,350.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|七（79）|538,281,584.24|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|七（79）|224,140,143.23|178,769,311.09
收到其他与筹资活动有关的现金|七（79）||25,900,000.00
筹资活动现金流入小计|七（79）|762,421,727.47|204,669,311.09
偿还债务支付的现金|七（79）|175,833,556.09|129,902,164.72
分配股利、利润或偿付利息支付的现金|七（79）|43,659,138.29|7,546,746.46
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七（79）|15,082,094.00|
筹资活动现金流出小计||234,574,788.38|137,448,911.18
筹资活动产生的现金流量净额||527,846,939.09|67,220,399.91
四、汇率变动对现金及现金等价物的影响||-2,035,358.90|66,953.68
page|115
五、现金及现金等价物净增加额||84,158,293.88|82,731,674.03
加：期初现金及现金等价物余额||115,138,061.15|32,406,387.12
六、期末现金及现金等价物余额||199,296,355.03|115,138,061.15
