page|64
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
page|65
销售商品、提供劳务收到的现金||509,004,458.56|516,501,954.72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,078,792.63|
收到其他与经营活动有关的现金||21,883,277.34|27,896,323.27
经营活动现金流入小计||532,966,528.53|544,398,277.99
购买商品、接受劳务支付的现金||285,878,996.57|303,623,450.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||49,523,865.79|47,867,546.21
支付的各项税费||30,350,402.56|40,814,663.75
支付其他与经营活动有关的现金||43,292,903.13|48,582,922.76
经营活动现金流出小计||409,046,168.05|440,888,582.89
经营活动产生的现金流量净额||123,920,360.48|103,509,695.10
二、投资活动产生的现金流量：|||
收回投资收到的现金||85,149,671.95|433,365,671.28
取得投资收益收到的现金|||7,097.75
处置固定资产、无形资产和其他长期资产收回的现金净额||8,000.00|
处置子公司及其他营业单位收到的现金净额|||
page|66
收到其他与投资活动有关的现金|||
投资活动现金流入小计||85,157,671.95|433,372,769.03
购建固定资产、无形资产和其他长期资产支付的现金||72,888,778.08|61,921,044.69
投资支付的现金||456,610,133.20|328,030,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||529,498,911.28|389,951,044.69
投资活动产生的现金流量净额||-444,341,239.33|43,421,724.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||383,483,386.04|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||100,000.00|3,100,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||383,583,386.04|3,100,000.00
偿还债务支付的现金||100,000.00|2,000,000.00
分配股利、利润或偿付利息支付的现金||56,334.56|416,900.81
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||23,435,509.10|1,362,500.00
筹资活动现金流出小计||23,591,843.66|3,779,400.81
筹资活动产生的现金流量净额||359,991,542.38|-679,400.81
四、汇率变动对现金及现金等价物的影响|||-273.35
五、现金及现金等价物净增加额||39,570,663.53|146,251,745.28
加：期初现金及现金等价物余额||263,416,451.84|117,164,706.56
六、期末现金及现金等价物余额||302,987,115.37|263,416,451.84
