page|73
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|1,118,570,938.92|1,130,678,809.88
其中：营业收入|七、61|1,118,570,938.92|1,130,678,809.88
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||976,072,053.73|925,660,286.90
其中：营业成本|七、61|644,730,733.54|635,953,253.82
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|10,830,383.94|11,954,135.58
销售费用|七、63|142,944,042.89|97,239,286.58
管理费用|七、64|112,968,354.34|106,843,407.06
研发费用|七、65|55,026,092.44|55,310,436.29
财务费用|七、66|9,572,446.58|18,359,767.57
其中：利息费用||8,490,060.29|10,434,059.94
利息收入||1,376,939.91|904,449.27
加：其他收益|七、67|8,781,315.02|7,705,150.64
投资收益（损失以“－”号填列）|七、68|-1,015,610.57|-1,791,694.73
其中：对联营企业和合营企业的投资收益||-1,611,458.28|-5,574.89
以摊余成本计量的金融资产终止确认收益|||
page|74
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|186,061.96|
信用减值损失（损失以“-”号填列）|七、71|-1,477,126.23|-1,865,206.71
资产减值损失（损失以“-”号填列）|七、72|-6,254,944.15|-11,016,334.18
资产处置收益（损失以“－”号填列）|七、73|536.15|216,756.91
三、营业利润（亏损以“－”号填列）||142,719,117.37|198,267,194.91
加：营业外收入|七、74|420,485.58|1,030,295.23
减：营业外支出|七、75|2,916,007.94|9,185,960.97
四、利润总额（亏损总额以“－”号填列）||140,223,595.01|190,111,529.17
减：所得税费用|七、76|25,548,863.91|30,231,664.29
五、净利润（净亏损以“－”号填列）||114,674,731.10|159,879,864.88
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||114,674,731.10|159,879,864.88
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||106,093,288.87|153,110,853.05
2.少数股东损益（净亏损以“-”号填列）||8,581,442.23|6,769,011.83
六、其他综合收益的税后净额|七、77|-4,258,973.32|-6,553,900.00
（一）归属母公司所有者的其他综合收益的税后净额|七、77|-4,258,973.32|-6,553,900.00
1．不能重分类进损益的其他综合收益|七、77|-4,258,973.32|-6,553,900.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、77|-4,258,973.32|-6,553,900.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
page|75
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||110,415,757.78|153,325,964.88
（一）归属于母公司所有者的综合收益总额||101,834,315.55|146,556,953.05
（二）归属于少数股东的综合收益总额||8,581,442.23|6,769,011.83
八、每股收益：|||
（一）基本每股收益(元/股)||0.41|0.59
（二）稀释每股收益(元/股)||0.41|0.59
