page|85
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||253,006,122.43|195,213,787.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,079,415.93|3,122,823.17
收到其他与经营活动有关的现金|七、76（1）|10,882,086.57|9,696,175.84
经营活动现金流入小计||272,967,624.93|208,032,786.82
购买商品、接受劳务支付的现金||122,936,761.84|111,370,279.88
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||47,898,116.62|24,267,729.94
支付的各项税费||19,256,373.33|9,570,581.01
支付其他与经营活动有关的现金|七、76（2）|21,857,572.83|17,701,527.81
经营活动现金流出小计||211,948,824.62|162,910,118.64
经营活动产生的现金流量净额||61,018,800.31|45,122,668.18
二、投资活动产生的现金流量：|||
page|86
收回投资收到的现金|||1,000,000.00
取得投资收益收到的现金||2,059,958.59|172,778.30
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76（3）|174,985,694.59|22,417,950.00
投资活动现金流入小计||177,045,653.18|23,590,728.30
购建固定资产、无形资产和其他长期资产支付的现金||55,173,751.70|26,476,587.00
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、76（4）|167,837,000.00|69,275,250.00
投资活动现金流出小计||223,010,751.70|95,751,837.00
投资活动产生的现金流量净额||-45,965,098.52|-72,161,108.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||52,369,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||14,466,630.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||66,835,630.00
偿还债务支付的现金|||13,867,785.00
分配股利、利润或偿付利息支付的现金|||12,489,991.08
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76（6）|2,386,700.00|1,000,000.00
筹资活动现金流出小计||2,386,700.00|27,357,776.08
筹资活动产生的现金流量净额||-2,386,700.00|39,477,853.92
四、汇率变动对现金及现金等价物的影响||1,039,795.68|595,039.79
五、现金及现金等价物净增加额|七、77|13,706,797.47|13,034,453.19
加：期初现金及现金等价物余额|七、77|32,377,278.01|19,342,824.82
六、期末现金及现金等价物余额|七、77|46,084,075.48|32,377,278.01
