page|54
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||778,421,103.00|683,136,830.37
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||5,000,000.00|
应收账款||37,959,840.80|34,416,234.11
应收款项融资|||
预付款项||18,826,411.45|41,895,065.24
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||11,450,260.03|9,938,139.54
其中：应收利息||88,550.00|
page|55
应收股利|||
买入返售金融资产|||
存货||1,095,234,354.44|982,387,849.55
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||105,598,417.27|82,391,262.85
流动资产合计||2,052,490,386.99|1,834,165,381.66
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||84,640,821.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资||275,674,374.25|
其他非流动金融资产|||
投资性房地产||14,296,450.75|
固定资产||3,425,688,195.64|3,503,455,055.88
在建工程||119,607,107.23|17,926,059.87
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||135,284,165.08|130,180,981.25
开发支出|||
商誉|||
长期待摊费用||328,372,167.99|356,559,252.81
递延所得税资产||4,944,673.35|1,903,111.25
其他非流动资产||24,446,659.65|28,211,351.38
非流动资产合计||4,328,313,793.94|4,122,876,633.44
资产总计||6,380,804,180.93|5,957,042,015.10
流动负债：|||
短期借款||2,334,800,000.00|2,158,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||73,700,000.00
应付账款||204,521,792.32|115,996,475.23
预收款项||41,284,273.00|27,790,815.84
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
page|56
应付职工薪酬||139,934,758.07|112,693,774.75
应交税费||20,047,600.64|17,542,929.86
其他应付款||28,434,119.61|28,947,956.29
其中：应付利息||2,001,084.36|2,130,041.29
应付股利||3,118,381.66|3,118,381.66
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||24,405,455|84,405,455.00
其他流动负债||19,170,449.21|108,321.86
流动负债合计||2,812,598,447.85|2,619,185,728.83
非流动负债：|||
保险合同准备金|||
长期借款||95,000,000|119,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||405,450.00|3,040,905.00
长期应付职工薪酬|||
预计负债|||
递延收益||176,478,408.90|158,237,537.30
递延所得税负债||47,758,388.31|
其他非流动负债|||
非流动负债合计||319,642,247.21|280,278,442.30
负债合计||3,132,240,695.06|2,899,464,171.13
所有者权益（或股东权益）：|||
实收资本（或股本）||1,460,994,304.00|1,460,994,304.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||394,938,785.79|394,938,785.79
减：库存股|||
其他综合收益||143,275,164.94|
专项储备|||
盈余公积||229,683,431.39|222,210,904.28
一般风险准备|||
未分配利润||1,003,176,909.64|964,588,857.01
归属于母公司所有者权益（或股东权益）合计||3,232,068,595.76|3,042,732,851.08
少数股东权益||16,494,890.11|14,844,992.89
所有者权益（或股东权益）合计||3,248,563,485.87|3,057,577,843.97
负债和所有者权益（或股东权益）总计||6,380,804,180.93|5,957,042,015.10
