page|62
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||122,771,361.30|76,081,436.02
收到的税费返还||1,011,557.65|
收到其他与经营活动有关的现金|七、78|13,194,016.39|5,677,174.14
经营活动现金流入小计||136,976,935.34|81,758,610.16
购买商品、接受劳务支付的现金||72,955,203.99|61,147,682.86
支付给职工及为职工支付的现金||11,026,162.72|136,896,427.51
支付的各项税费||6,358,814.90|6,896,185.60
支付其他与经营活动有关的现金|七、78|40,580,906.30|7,127,161.15
经营活动现金流出小计||130,921,087.91|212,067,457.12
经营活动产生的现金流量净额||6,055,847.43|-130,308,846.96
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||5,008,783.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||5,008,783.00|
购建固定资产、无形资产和其他长期资产支付的现金||1,009,129.28|101,415.93
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
page|63
投资活动现金流出小计||1,009,129.28|101,415.93
投资活动产生的现金流量净额||3,999,653.72|-101,415.93
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计|||
筹资活动产生的现金流量净额|||
四、汇率变动对现金及现金等价物的影响||-2,598.30|-7,866.65
五、现金及现金等价物净增加额||10,052,902.85|-130,418,129.54
加：期初现金及现金等价物余额||352,255,823.48|482,673,953.02
六、期末现金及现金等价物余额||362,308,726.33|352,255,823.48
