page|68
项目|附注|2019年度|2018年度
|||
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||20,830,913,723.27|19,161,071,950.38
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||109,567,820.85|114,230,550.22
收到其他与经营活动有关的现金|七、76、（1）|323,936,805.53|379,564,336.93
经营活动现金流入小计||21,264,418,349.65|19,654,866,837.53
购买商品、接受劳务支付的现金||17,709,771,296.98|14,812,271,090.76
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,020,065,786.92|910,059,953.43
支付的各项税费||616,280,635.02|600,245,283.75
支付其他与经营活动有关的现金|七、76、（2）|846,025,995.11|907,273,879.73
经营活动现金流出小计||20,192,143,714.03|17,229,850,207.67
经营活动产生的现金流量净额||1,072,274,635.62|2,425,016,629.86
二、投资活动产生的现金流量：|||
收回投资收到的现金||700,764,098.84|3,178,883,645.28
取得投资收益收到的现金||8,390,890.95|28,087,812.41
处置固定资产、无形资产和其他长期资产收回的现金净额||37,382,368.09|11,044,444.48
处置子公司及其他营业单位收|||94,184,946.10
page|69
到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||746,537,357.88|3,312,200,848.27
购建固定资产、无形资产和其他长期资产支付的现金||380,104,395.77|417,587,721.62
投资支付的现金||1,085,765,398.05|3,281,601,312.55
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||17,765,332.60|
支付其他与投资活动有关的现金|七、76、（4）|178,064.94|12,794,517.27
投资活动现金流出小计||1,483,813,191.36|3,711,983,551.44
投资活动产生的现金流量净额||-737,275,833.48|-399,782,703.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||648,029,988.96|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||10,536,911,118.77|7,496,196,374.11
收到其他与筹资活动有关的现金|七、76、（5）||464,367,000.00
筹资活动现金流入小计||11,184,941,107.73|7,960,563,374.11
偿还债务支付的现金||10,840,065,179.90|10,735,015,819.18
分配股利、利润或偿付利息支付的现金||312,054,800.32|634,328,220.37
其中：子公司支付给少数股东的股利、利润||25,058,422.61|200,997.88
支付其他与筹资活动有关的现金|七、76、（6）|588,656,722.26|
筹资活动现金流出小计||11,740,776,702.48|11,369,344,039.55
筹资活动产生的现金流量净额 四、汇率变动对现金及现金等价物的影响||-555,835,594.75 4,580,370.73|-3,408,780,665.44 17,600,859.14
|||
五、现金及现金等价物净增加额||-216,256,421.88|-1,365,945,879.61
加：期初现金及现金等价物余额  六、期末现金及现金等价物余额||2,548,432,781.76 2,332,176,359.88|3,914,378,661.37 2,548,432,781.76
|||
