page|133
项目|附注|2020 年度|2019 年度
一、营业总收入||557,212,040.55|504,557,542.63
其中：营业收入||557,212,040.55|504,557,542.63
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||462,383,808.38|407,231,341.90
其中：营业成本||385,060,600.02|332,907,091.32
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,065,738.21|1,495,817.33
销售费用||15,124,647.85|14,675,195.86
page|134
管理费用||45,859,296.36|38,435,954.04
研发费用||19,306,822.25|17,500,919.37
财务费用||-4,033,296.31|2,216,363.98
其中：利息费用||1,159,275.83|1,160,199.38
利息收入||5,199,227.57|568,534.34
加：其他收益||524,219.80|2,118.00
投资收益（损失以“－”号填列）||1,061,698.63|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||694,356.16|
信用减值损失（损失以“-”号填列）||-12,822,225.83|-7,893,193.42
资产减值损失（损失以“-”号填列）||-1,738,967.75|
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||82,547,313.18|89,435,125.31
加：营业外收入||1,785,057.61|1,866,966.36
减：营业外支出||373,929.11|194,898.20
四、利润总额（亏损总额以“－”号填列）||83,958,441.68|91,107,193.47
减：所得税费用||9,889,704.48|14,219,568.58
五、净利润（净亏损以“－”号填列）||74,068,737.20|76,887,624.89
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||74,068,737.20|
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||71,624,793.66|74,719,885.94
page|135
2.少数股东损益（净亏损以“-”号填列）||2,443,943.54|2,167,738.95
六、其他综合收益的税后净额||90,756.75|-20,638.71
（一）归属母公司所有者的其他综合收益的税后净额||90,756.75|-20,638.71
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||90,756.75|-20,638.71
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||90,756.75|-20,638.71
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||74,159,493.95|76,866,986.18
（一）归属于母公司所有者的综合收益总额||71,715,550.41|74,699,247.23
（二）归属于少数股东的综合收益总额||2,443,943.54|2,167,738.95
八、每股收益：|||
（一）基本每股收益(元/股)||0.76|0.97
（二）稀释每股收益(元/股)||0.76|0.97
