page|65
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|六、（一）|426,509,706.41|1,090,484,752.32
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|六、（二）|373,613,041.40|
应收账款|六、（三）||3,361,338.89
应收款项融资|六、（四）|78,085,216.15|334,352,758.32
预付款项|六、（五）|31,280,474.99|138,114,888.39
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|六、（六）|189,685,958.95|190,550,098.57
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|六、（七）|307,979,662.88|183,340,527.57
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|六、（八）|94,641,129.07|59,776,347.21
流动资产合计||1,501,795,189.85|1,999,980,711.27
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|六、（九）|4,643,308,444.69|1,684,796,451.59
在建工程|六、（十）|544,460,930.70|2,486,418,004.49
生产性生物资产|||
油气资产|||
使用权资产|六、（十一）|18,303,871.43|
无形资产|六、（十二）|314,324,352.36|132,763,216.48
开发支出|||
商誉|||
长期待摊费用|六、（十三）|15,644,227.90|
page|66
递延所得税资产|六、（十四）||
其他非流动资产|六、（十五）|114,744,152.68|68,704,627.36
非流动资产合计||5,650,785,979.76|4,372,682,299.92
资产总计||7,152,581,169.61|6,372,663,011.19
流动负债：|||
短期借款|六、（十六）|30,011,763.90|30,034,680.56
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|六、（十七）|558,850.00|
应付票据|六、（十八）|160,550,000.00|93,890,912.00
应付账款|六、（十九）|758,533,788.53|571,772,943.18
预收款项|||
合同负债|六、（二十）|90,171,568.04|87,957,555.68
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|六、（二十一）|11,577,684.43|23,446,492.37
应交税费|六、（二十二）|1,419,453.29|9,575,055.59
其他应付款|六、（二十三）|218,880,360.17|73,794,919.22
其中：应付利息|||
应付股利|六、（二十三）|44,441,896.95|41,584,885.59
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|六、（二十四）|166,084,320.73|40,831,000.00
其他流动负债|六、（二十五）|380,390,632.02|317,750,066.31
流动负债合计||1,818,178,421.11|1,249,053,624.91
非流动负债：|||
保险合同准备金|||
长期借款|六、（二十六）|1,161,818,642.05|1,174,835,970.43
应付债券|||
其中：优先股|||
永续债|||
租赁负债|六、（二十七）|10,224,458.60|
长期应付款|||
长期应付职工薪酬|||
预计负债|六（二十八）||
递延收益|六、（二十九）|8,985,622.84|11,258,038.36
递延所得税负债|六、（十四）|53,293,891.73|26,182,407.57
其他非流动负债|||
非流动负债合计||1,234,322,615.22|1,212,276,416.36
负债合计||3,052,501,036.33|2,461,330,041.27
所有者权益（或股东权益）：|||
实收资本（或股本）|六、（三十）|418,596,302.00|411,863,502.00
其他权益工具|||
其中：优先股|||
page|67
永续债|||
资本公积|六、（三十一）|560,902,615.09|524,500,504.78
减：库存股|六、（三十二）|38,107,648.00|
其他综合收益|||
专项储备|六、（三十三）||6,506,220.52
盈余公积|六、（三十四）|266,882,040.47|266,882,040.47
一般风险准备|||
未分配利润|六、（三十五）|2,577,635,824.50|2,363,633,784.30
归属于母公司所有者权益（或股东权益）合计||3,785,909,134.06|3,573,386,052.07
少数股东权益||314,170,999.22|337,946,917.85
所有者权益（或股东权益）合计||4,100,080,133.28|3,911,332,969.92
负债和所有者权益（或股东权益）总计||7,152,581,169.61|6,372,663,011.19
