page|92
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,255,735,410.05|2,106,810,369.04
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|93
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||78,798,720.59|49,819,905.86
收到其他与经营活动有关的现金||59,876,755.71|102,429,699.02
经营活动现金流入小计||3,394,410,886.35|2,259,059,973.92
购买商品、接受劳务支付的现金||791,496,005.10|841,054,443.63
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||165,672,475.76|130,069,499.16
支付的各项税费||67,020,442.27|51,410,967.29
支付其他与经营活动有关的现金||959,609,670.97|544,853,572.51
经营活动现金流出小计||1,983,798,594.10|1,567,388,482.59
经营活动产生的现金流量净额||1,410,612,292.25|691,671,491.33
二、投资活动产生的现金流量：|||
收回投资收到的现金||9,354,185,892.00|12,105,141,420.00
取得投资收益收到的现金||79,811,628.72|117,952,471.42
处置固定资产、无形资产和其他长期资产收回的现金净额|||759,714.32
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||38,827,623.41
投资活动现金流入小计||9,433,997,520.72|12,262,681,229.15
购建固定资产、无形资产和其他长期资产支付的现金||238,636,907.11|231,856,123.81
投资支付的现金||10,077,171,900.00|11,604,295,764.00
质押贷款净增加额|||
page|94
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||10,315,808,807.11|11,836,151,887.81
投资活动产生的现金流量净额||-881,811,286.39|426,529,341.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||31,732,770.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||361,308,560.18|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||361,308,560.18|31,732,770.00
偿还债务支付的现金|||99,328,797.38
分配股利、利润或偿付利息支付的现金||201,583,601.68|671,202.62
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,146,005.53|50,901,348.78
筹资活动现金流出小计||202,729,607.21|150,901,348.78
筹资活动产生的现金流量净额||158,578,952.97|-119,168,578.78
四、汇率变动对现金及现金等价物的影响||-3,380,952.11|-28,813,264.73
五、现金及现金等价物净增加额||683,999,006.72|970,218,989.16
加：期初现金及现金等价物余额||1,575,072,347.83|604,853,358.67
六、期末现金及现金等价物余额||2,259,071,354.55|1,575,072,347.83
