page|73
项目|附注|2021 年度|2020 年度
一、营业总收入||789,206,904.27|733,112,875.56
其中：营业收入||789,206,904.27|733,112,875.56
page|74
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||666,706,086.43|652,660,597.20
其中：营业成本||544,268,948.16|541,075,146.07
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||8,077,800.32|4,670,797.50
销售费用||15,746,061.84|15,721,105.86
管理费用||53,083,598.06|49,280,580.90
研发费用||32,741,148.90|23,658,226.71
财务费用||12,788,529.15|18,254,740.16
其中：利息费用||13,563,865.62|18,554,020.00
利息收入||543,771.82|223,146.86
加：其他收益||9,214,653.95|7,704,535.36
投资收益（损失以“－”号填列）||-1,067,484.64|571,139.66
其中：对联营企业和合营企业的投资收益||-1,581,307.91|-6,841.17
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||363,433.30|
信用减值损失（损失以“-”号填列）||-94,933.87|32,192.50
资产减值损失（损失以“-”号填列）||117,071.81|-1,068,840.68
资产处置收益（损失以“－”号填列）||25,054.98|
三、营业利润（亏损以“－”号填列）||131,058,613.37|87,691,305.20
加：营业外收入||24,364.48|163,748.01
减：营业外支出||10,575,983.78|2,387,008.17
四、利润总额（亏损总额以“－”号填列）||120,506,994.07|85,468,045.04
减：所得税费用||13,720,535.74|10,812,750.53
五、净利润（净亏损以“－”号填列）||106,786,458.33|74,655,294.51
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||106,786,458.33|74,655,294.51
page|75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||100,488,442.28|64,839,468.87
2.少数股东损益（净亏损以“-”号填列）||6,298,016.05|9,815,825.64
六、其他综合收益的税后净额||-420,004.26|-154,944.24
（一）归属母公司所有者的其他综合收益的税后净额||-420,004.26|-154,944.24
1．不能重分类进损益的其他综合收益||-420,004.26|-154,944.24
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-420,004.26|-154,944.24
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||106,366,454.07|74,500,350.27
（一）归属于母公司所有者的综合收益总额||100,068,438.02|64,684,524.63
（二）归属于少数股东的综合收益总额||6,298,016.05|9,815,825.64
八、每股收益：|||
（一）基本每股收益(元/股)||0.51|0.34
（二）稀释每股收益(元/股)||0.51|0.34
