page|77
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||741,263,064.10|661,676,432.19
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||1,096,205.23
收到其他与经营活动有关的现金||13,260,752.32|13,737,662.82
经营活动现金流入小计||754,523,816.42|676,510,300.24
购买商品、接受劳务支付的现金||403,707,401.94|400,655,361.06
page|78
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||68,948,672.81|61,114,238.53
支付的各项税费||56,756,335.41|33,797,378.42
支付其他与经营活动有关的现金||37,871,140.14|32,697,519.31
经营活动现金流出小计||567,283,550.30|528,264,497.32
经营活动产生的现金流量净额||187,240,266.12|148,245,802.92
二、投资活动产生的现金流量：|||
收回投资收到的现金||175,000,000.00|130,000,000.00
取得投资收益收到的现金||577,506.86|577,980.83
处置固定资产、无形资产和其他长期资产收回的现金净额|||7,074.11
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||175,577,506.86|130,585,054.94
购建固定资产、无形资产和其他长期资产支付的现金||103,076,020.30|249,684,124.07
投资支付的现金||313,550,000.00|165,940,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||416,626,020.30|415,624,124.07
投资活动产生的现金流量净额||-241,048,513.44|-285,039,069.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||226,886,784.69|42,400,000.00
其中：子公司吸收少数股东投资收到的现金||3,200,000.00|42,400,000.00
取得借款收到的现金||264,223,946.14|543,642,996.46
收到其他与筹资活动有关的现金|||9,800,000.00
筹资活动现金流入小计||491,110,730.83|595,842,996.46
偿还债务支付的现金||340,248,840.90|339,788,956.35
分配股利、利润或偿付利息支付的现金||29,308,524.16|28,112,883.50
page|79
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||21,645,124.59|68,821,569.77
筹资活动现金流出小计||391,202,489.65|436,723,409.62
筹资活动产生的现金流量净额||99,908,241.18|159,119,586.84
四、汇率变动对现金及现金等价物的影响||151,817.77|-319,783.70
五、现金及现金等价物净增加额||46,251,811.63|22,006,536.93
加：期初现金及现金等价物余额||63,323,331.88|41,316,794.95
六、期末现金及现金等价物余额||109,575,143.51|63,323,331.88
