page|51
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||45,765,124.13|45,344,768.65
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款||22,941,439.05|19,344,821.67
应收款项融资|||
预付款项||13,499,068.42|5,405,315.05
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||26,116,544.55|37,350,062.77
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||4,512,247.78|8,263,779.48
合同资产||8,651,322.26|9,605,862.28
持有待售资产|||
一年内到期的非流动资产||-|0.00
其他流动资产||879,656.68|530,305.90
流动资产合计||122,365,402.87|125,844,915.80
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||-|-
长期股权投资|||
page|52
其他权益工具投资||20,064,700.00|20,064,700.00
其他非流动金融资产|||
投资性房地产|||
固定资产||748,214.58|711,894.23
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产||1,897,625.22|-
无形资产||20,477,624.19|37,023,488.11
开发支出|||
商誉||4,371,611.20|4,371,611.20
长期待摊费用||203,264.50|
递延所得税资产||544,394.63|989,678.97
其他非流动资产||144,015,384.70|144,312,384.70
非流动资产合计||192,322,819.02|207,473,757.21
资产总计||314,688,221.89|333,318,673.01
流动负债：|||
短期借款||5,006,652.78|1,009,018.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||8,773,431.04|38,279,980.36
预收款项|||
合同负债||4,949,560.54|2,233,767.14
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||786,904.91|662,046.87
应交税费||5,306,537.27|4,367,111.74
其他应付款||39,361,329.74|40,653,530.24
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||763,373.40|-
其他流动负债||198,398.17|-
流动负债合计||65,146,187.85|87,205,454.35
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
page|53
租赁负债||1,045,534.57|-
长期应付款|||
长期应付职工薪酬|||
预计负债||12,110,760.82|18,487,908.39
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||13,156,295.39|18,487,908.39
负债合计||78,302,483.24|105,693,362.74
所有者权益（或股东权益）：|||
实收资本（或股本）||341,010,182.00|341,010,182.00
其他权益工具|||-
其中：优先股|||-
永续债|||-
资本公积||39,780,200.61|34,379,223.59
减：库存股|||-
其他综合收益||-29,654,809.91|-29,651,345.02
专项储备|||-
盈余公积||5,151,081.27|6,155,497.59
一般风险准备|||-
未分配利润||-120,237,702.29|-128,674,725.88
归属于母公司所有者权益（或股东权益）合计||236,048,951.68|223,218,832.28
少数股东权益||336,786.97|4,406,477.99
所有者权益（或股东权益）合计||236,385,738.65|227,625,310.27
负债和所有者权益（或股东权益）总计||314,688,221.89|333,318,673.01
