page|83
项目|附注|2020 年度|2019 年度
一、营业总收入||3,217,809,031.75|3,210,228,496.58
其中：营业收入|七.61|3,217,809,031.75|3,210,228,496.58
利息收入|||
已赚保费|||
手续费及佣金收入|||
page|84
二、营业总成本||2,907,773,420.40|2,830,486,067.67
其中：营业成本|七.61|2,209,555,285.19|2,149,768,791.84
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|47,205,176.22|50,349,636.32
销售费用|七.63|264,880,804.28|302,629,981.67
管理费用|七.64|218,500,875.38|193,302,341.09
研发费用|七.65|134,667,665.50|123,693,453.89
财务费用|七.66|32,963,613.83|10,741,862.86
其中：利息费用||8,636,877.77|12,466,317.73
利息收入||5,531,744.72|2,778,502.83
加：其他收益|七.67|38,971,539.95|17,587,462.79
投资收益（损失以“－”号填列）|七.68|22,510,547.51|57,611,064.17
其中：对联营企业和合营企业的投资收益||-2,182,400.41|7,781,844.94
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||12,677,868.70|
信用减值损失（损失以“-”号填列）|七.71|-6,567,385.96|-24,509,707.37
资产减值损失（损失以“-”号填列）|七.72|2,701,324.42|-10,476,002.97
资产处置收益（损失以“－”号填列）|七.73|-11,682,817.66|-114,631.59
三、营业利润（亏损以“－”号填列）||368,646,688.31|419,840,613.94
加：营业外收入|七.74|1,412,044.52|247,287.16
减：营业外支出|七.75|2,249,309.34|841,624.29
四、利润总额（亏损总额以“－”号填列）||367,809,423.49|419,246,276.81
减：所得税费用|七.76|50,615,876.94|72,954,603.23
五、净利润（净亏损以“－”号填列）||317,193,546.55|346,291,673.58
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||317,193,546.55|346,291,673.58
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润||307,383,245.42|329,045,357.32
page|85
（净亏损以“-”号填列）|||
2.少数股东损益（净亏损以“-”号填列）||9,810,301.13|17,246,316.26
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||317,193,546.55|346,291,673.58
（一）归属于母公司所有者的综合收益总额||307,383,245.42|329,045,357.32
（二）归属于少数股东的综合收益总额||9,810,301.13|17,246,316.26
八、每股收益：|||
（一）基本每股收益(元/股)||0.83|0.89
（二）稀释每股收益(元/股)||0.83|0.89
