page|74
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||38,869,814,506.30|47,044,216,433.30
收到的税费返还||41,559,184.62|2,213,686.17
收到其他与经营活动有关的现金|注释 78、(1)|279,898,137.41|1,064,833,123.18
经营活动现金流入小计||39,191,271,828.33|48,111,263,242.65
购买商品、接受劳务支付的现金||26,190,059,493.88|32,021,876,193.42
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,321,004,329.74|1,599,030,807.87
支付的各项税费||4,023,696,535.84|6,154,812,678.46
支付其他与经营活动有关的现金|注释 78、(2)|916,458,234.38|1,854,688,175.76
经营活动现金流出小计||32,451,218,593.84|41,630,407,855.51
经营活动产生的现金流量净额||6,740,053,234.49|6,480,855,387.14
二、投资活动产生的现金流量：|||
收回投资收到的现金||595,599,517.35|71,097,022.14
取得投资收益收到的现金||254,483,952.51|40,778,093.17
处置固定资产、无形资产和其他长期资产收回的现金净额||63,108,219.25|32,090,005.47
处置子公司及其他营业单位收到的现金净额|||1,197.37
收到其他与投资活动有关的现金|注释 78、(3)|656,998,737.93|
投资活动现金流入小计||1,570,190,427.04|143,966,318.15
购建固定资产、无形资产和其他长期资产支付的现金||1,691,318,822.98|1,132,130,964.41
投资支付的现金||894,863,719.72|1,213,876,010.21
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|注释 78、(4)|670,040,000.00|87,001,001.00
投资活动现金流出小计||3,256,222,542.70|2,433,007,975.62
投资活动产生的现金流量净额||-1,686,032,115.66|-2,289,041,657.47
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,919,714.00|1,320,286.00
其中：子公司吸收少数股东投资收到的现金||6,919,714.00|1,320,286.00
取得借款收到的现金||7,027,371,243.47|11,045,700,000.00
收到其他与筹资活动有关的现金|注释 78、(5)||
筹资活动现金流入小计||7,034,290,957.47|11,047,020,286.00
偿还债务支付的现金||13,362,747,607.35|11,979,827,782.86
分配股利、利润或偿付利息支付的现金||3,046,286,786.10|4,192,508,732.46
其中：子公司支付给少数股东的股利、利润||15,484,000.00|402,639,442.98
支付其他与筹资活动有关的现金|注释 78、(6)|340,813,029.37|106,618,690.80
筹资活动现金流出小计||16,749,847,422.82|16,278,955,206.12
筹资活动产生的现金流量净额||-9,715,556,465.35|-5,231,934,920.12
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-4,661,535,346.52|-1,040,121,190.45
加：期初现金及现金等价物余额|注释 79、(4)|15,954,045,957.75|16,994,167,148.20
六、期末现金及现金等价物余额||11,292,510,611.23|15,954,045,957.75
