page|78
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||864,005,418.19|573,629,211.87
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,776,958.43|16,733,397.16
收到其他与经营活动有关的现金||43,991,735.24|47,578,590.89
经营活动现金流入小计||909,774,111.86|637,941,199.92
购买商品、接受劳务支付的现金||627,683,402.88|449,629,159.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|79
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||117,643,542.24|108,331,640.48
支付的各项税费||3,377,257.50|1,320,673.85
支付其他与经营活动有关的现金||55,894,221.86|53,037,075.60
经营活动现金流出小计||804,598,424.48|612,318,549.14
经营活动产生的现金流量净额||105,175,687.38|25,622,650.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||370,000,000.00|150,500,000.00
取得投资收益收到的现金||3,437,112.56|488,568.49
处置固定资产、无形资产和其他长期资产收回的现金净额||800,467.38|56,536,361.95
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||374,237,579.94|207,524,930.44
购建固定资产、无形资产和其他长期资产支付的现金||395,181,012.85|283,545,697.61
投资支付的现金||230,000,000.00|320,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||625,181,012.85|603,545,697.61
投资活动产生的现金流量净额||-250,943,432.91|-396,020,767.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||316,415,070.93
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||817,075,018.00|578,481,322.00
收到其他与筹资活动有关的现金||566,188.18|571,655.66
筹资活动现金流入小计||817,641,206.18|895,468,048.59
偿还债务支付的现金||690,343,012.00|412,549,366.00
分配股利、利润或偿付利息支付的现金||28,916,255.94|40,510,866.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||23,783,303.24|2,259,886.74
筹资活动现金流出小计||743,042,571.18|455,320,118.87
筹资活动产生的现金流量净额||74,598,635.00|440,147,929.72
四、汇率变动对现金及现金等价物的影响||2,678,083.74|-1,487,810.30
五、现金及现金等价物净增加额||-68,491,026.79|68,262,003.03
加：期初现金及现金等价物余额||162,341,783.77|94,079,780.74
六、期末现金及现金等价物余额||93,850,756.98|162,341,783.77
