page|89
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,157,854,002.55|2,018,382,656.78
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|18,618,629.74|48,754,514.24
收到其他与经营活动有关的现金|44,160,196.09|31,980,429.77
经营活动现金流入小计|2,220,632,828.38|2,099,117,600.79
购买商品、接受劳务支付的现金|1,244,070,351.10|1,294,370,050.46
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
page|90
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|396,924,736.41|341,875,384.99
支付的各项税费|89,701,956.44|82,217,316.54
支付其他与经营活动有关的现金|215,716,938.71|176,275,563.69
经营活动现金流出小计|1,946,413,982.66|1,894,738,315.68
经营活动产生的现金流量净额|274,218,845.72|204,379,285.11
二、投资活动产生的现金流量：||
收回投资收到的现金|1,562,200,000.00|1,278,000,000.00
取得投资收益收到的现金|11,368,593.47|11,702,644.64
处置固定资产、无形资产和其他长期资产收回的现金净额|536,492.49|126,100.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||5,307,805.19
投资活动现金流入小计|1,574,105,085.96|1,295,136,549.83
购建固定资产、无形资产和其他长期资产支付的现金|137,979,269.79|129,021,734.43
投资支付的现金|1,715,200,000.00|1,170,481,966.67
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|2,942,594.10|1,274,439.01
投资活动现金流出小计|1,856,121,863.89|1,300,778,140.11
投资活动产生的现金流量净额|-282,016,777.93|-5,641,590.28
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|660,000,000.00|498,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|660,000,000.00|498,000,000.00
偿还债务支付的现金|459,000,000.00|376,000,000.00
page|91
分配股利、利润或偿付利息支付的现金|27,103,842.27|18,141,352.30
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|68,746,153.80|130,500,088.79
筹资活动现金流出小计|554,849,996.07|524,641,441.09
筹资活动产生的现金流量净额|105,150,003.93|-26,641,441.09
四、汇率变动对现金及现金等价物的影响|-772,935.15|274,581.47
五、现金及现金等价物净增加额|96,579,136.57|172,370,835.21
加：期初现金及现金等价物余额|499,639,614.37|327,268,779.16
六、期末现金及现金等价物余额|596,218,750.94|499,639,614.37
