page|92
项目|附注|2021 年度|2020 年度
一、营业总收入||2,873,865,196.96|2,521,879,333.89
其中：营业收入||2,873,865,196.96|2,521,879,333.89
page|93
利息收入||0|0
已赚保费||0|0
手续费及佣金收入||0|0
二、营业总成本||2,599,853,610.29|2,350,638,534.82
其中：营业成本||2,275,167,153.38|2,004,533,725.82
利息支出||0|0
手续费及佣金支出||0|0
退保金||0|0
赔付支出净额||0|0
提取保险责任准备金净额||0|0
保单红利支出||0|0
分保费用||0|0
税金及附加||15,781,888.41|17,245,292.12
销售费用||60,420,823.11|71,293,781.54
管理费用||117,855,301.17|118,437,941.09
研发费用||124,606,030.46|121,655,847.69
财务费用||6,022,413.76|17,471,946.56
其中：利息费用||440,899.67|14,257,791.14
利息收入||441,152.86|3,701,624.99
加：其他收益||8,894,593.56|26,702,092.79
投资收益（损失以“－”号填列）||29,276,767.50|404,072,933.98
其中：对联营企业和合营企业的投资收益||12,091,194.90|2,203,442.57
以摊余成本计量的金融资产终止确认收益||0|0
汇兑收益（损失以“－”号填列）||0|0
净敞口套期收益（损失以“-”号填列）||0|0
公允价值变动收益（损失以“－”号填列）||0|0
信用减值损失（损失以“-”号填列）||-5,925,424.49|4,794,631.73
资产减值损失（损失以“-”号填列）||-41,312,022.08|-44,337,806.26
资产处置收益（损失以“－”号填列）||-266,455.56|-1,209,531.02
三、营业利润（亏损以“－”号填列）||264,679,045.60|561,263,120.29
加：营业外收入||3,193,015.33|1,578,820.74
减：营业外支出||10,736,324.44|9,737,490.12
四、利润总额（亏损总额以“－”号填列）||257,135,736.49|553,104,450.91
减：所得税费用||41,541,980.68|47,754,203.87
五、净利润（净亏损以“－”号填列）||215,593,755.81|505,350,247.04
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||215,593,755.81|505,350,247.04
2.终止经营净利润（净亏损以|||
page|94
“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||215,111,145.83|502,378,337.90
2.少数股东损益（净亏损以“-”号填列）||482,609.98|2,971,909.14
六、其他综合收益的税后净额||2,041,724.74|36,707,416.55
（一）归属母公司所有者的其他综合收益的税后净额||2,041,724.74|36,707,416.55
1．不能重分类进损益的其他综合收益||2,041,724.74|36,707,416.55
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,041,724.74|36,707,416.55
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||217,635,480.55|542,057,663.59
（一）归属于母公司所有者的综合收益总额||217,152,870.57|539,085,754.45
（二）归属于少数股东的综合收益总额||482,609.98|2,971,909.14
八、每股收益：|||
（一）基本每股收益(元/股)||0.22|0.56
（二）稀释每股收益(元/股)||0.22|0.56
