page|92
项目|附注|2019 年度|2018 年度
一、营业总收入||1,354,097,815.53|396,626,341.68
其中：营业收入|七、59|1,354,097,815.53|396,626,341.68
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,341,849,967.80|421,645,718.10
其中：营业成本|七、59|1,182,828,761.62|343,269,447.43
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|7,777,319.23|13,617,883.36
销售费用|七、61|9,278,632.61|6,732,235.79
管理费用|七、62|66,912,045.14|52,708,423.64
研发费用|七、63|58,851,468.77|31,239,241.07
财务费用|七、64|16,201,740.43|-25,921,513.19
其中：利息费用||743,138.46|
利息收入||2,517,471.92|7,161,095.87
加：其他收益|七、65|10,064,420.29|20,194,628.00
投资收益（损失以“－”号填列）|七、66|16,886,107.95|30,839,078.40
其中：对联营企业和合营企业的投资收益||-|-10,266,810.62
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|93
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||665,774.60|
信用减值损失（损失以“-”号填列）|七、69|-24,670,956.82|
资产减值损失（损失以“-”号填列）|七、70|11,706,768.08|-14,219,233.94
资产处置收益（损失以“－”号填列）|七、71|-225,819.84|-208,327.34
三、营业利润（亏损以“－”号填列）||26,674,141.99|11,586,768.70
加：营业外收入|七、72|2,178,851.37|914,561.57
减：营业外支出|七、73|459,843.23|346,856.71
四、利润总额（亏损总额以“－”号填列）||28,393,150.13|12,154,473.56
减：所得税费用|七、74|-6,261,083.61|5,001,707.95
五、净利润（净亏损以“－”号填列）||34,654,233.74|7,152,765.61
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||34,654,233.74|7,152,765.61
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||34,654,233.74|7,152,765.61
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||378,084.30|576,380.96
（一）归属母公司所有者的其他综合收益的税后净额||378,084.30|576,380.96
1．不能重分类进损益的其他综合收益||-|-
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||378,084.30|576,380.96
（1）权益法下可转损益的其他综|||
page|94
合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||378,084.30|576,380.96
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||35,032,318.04|7,729,146.57
（一）归属于母公司所有者的综合收益总额||35,032,318.04|7,729,146.57
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.15|0.03
（二）稀释每股收益(元/股)||0.15|0.03
