page|90
项目|附注|2021 年度|2020 年度
一、营业总收入||11,394,786,071.90|8,376,485,796.62
其中：营业收入|七、61|11,394,786,071.90|8,376,485,796.62
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||11,075,972,164.81|8,030,494,577.13
其中：营业成本|七、61|10,518,603,199.95|7,614,976,132.74
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|25,124,760.05|18,976,434.87
销售费用|||
管理费用|七、64|149,323,801.56|124,155,556.60
研发费用|七、65|385,562,398.63|277,893,759.54
page|91
财务费用|七、66|-2,641,995.38|-5,507,306.62
其中：利息费用|七、66|52,431,905.70|44,801,259.59
利息收入|七、66|57,178,643.27|51,853,054.21
加：其他收益|七、67|1,337,157.80|2,463,415.41
投资收益（损失以“－”号填列）|七、68|226,260,382.07|187,089,559.43
其中：对联营企业和合营企业的投资收益|七、68|79,395,632.66|66,620,105.06
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||40,485,701.28|
信用减值损失（损失以“-”号填列）|七、71|-22,766,714.30|-14,954,535.61
资产减值损失（损失以“-”号填列）|七、72|-15,096,669.98|-11,446,683.43
资产处置收益（损失以“－”号填列）|七、73||860,964.69
三、营业利润（亏损以“－”号填列）||549,033,763.96|510,003,939.98
加：营业外收入|七、74|12,055,011.82|14,578,935.05
减：营业外支出|七、75|2,762,007.04|1,608,882.54
四、利润总额（亏损总额以“－”号填列）||558,326,768.74|522,973,992.49
减：所得税费用|七、76|20,328,304.24|67,342,557.67
五、净利润（净亏损以“－”号填列）||537,998,464.50|455,631,434.82
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||537,998,464.50|455,631,434.82
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||534,846,148.65|444,613,479.90
2.少数股东损益（净亏损以“-”号填列）||3,152,315.85|11,017,954.92
六、其他综合收益的税后净额|七、57|2,109,150.60|-4,469,417.46
（一）归属母公司所有者的其他综合收益的税后净额||2,109,150.60|-4,469,417.46
1．不能重分类进损益的其他综合收益||291,794.69|-513,642.15
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值|七、57|291,794.69|-513,642.15
page|92
变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、57|1,817,355.91|-3,955,775.31
（1）权益法下可转损益的其他综合收益|七、57|1,817,355.91|-3,955,775.31
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||540,107,615.10|451,162,017.36
（一）归属于母公司所有者的综合收益总额||536,955,299.25|440,144,062.44
（二）归属于少数股东的综合收益总额||3,152,315.85|11,017,954.92
八、每股收益：|||
（一）基本每股收益(元/股)||0.5512|0.4582
（二）稀释每股收益(元/股)||0.5512|0.4582
