page|104
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,624,293,070.17|1,238,955,352.39
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||111,334,512.84|115,918,550.52
收到其他与经营活动有关的现金||36,574,142.99|30,856,992.43
经营活动现金流入小计||1,772,201,726.00|1,385,730,895.34
购买商品、接受劳务支付的现金||561,128,290.98|599,508,429.93
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||333,724,861.93|260,221,485.44
支付的各项税费||109,183,746.44|129,706,418.20
支付其他与经营活动有关的现金||198,179,076.74|167,156,965.38
经营活动现金流出小计||1,202,215,976.09|1,156,593,298.95
经营活动产生的现金流量净额||569,985,749.91|229,137,596.39
二、投资活动产生的现金流量：|||
page|105
收回投资收到的现金||2,553,023,800.00|345,000,000.00
取得投资收益收到的现金||13,217,409.51|2,660,136.99
处置固定资产、无形资产和其他长期资产收回的现金净额||292,096.20|506,200.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||16,046,630.06|21,070,092.00
投资活动现金流入小计||2,582,579,935.77|369,236,428.99
购建固定资产、无形资产和其他长期资产支付的现金||161,815,125.42|114,067,384.22
投资支付的现金||3,391,207,905.86|354,869,250.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||669,470.14|37,116,722.06
投资活动现金流出小计||3,553,692,501.42|506,053,356.28
投资活动产生的现金流量净额||-971,112,565.65|-136,816,927.29
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,130,206,560.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||48,000,000.00|24,232,700.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,178,206,560.00|24,232,700.00
偿还债务支付的现金||48,000,000.00|24,232,700.00
分配股利、利润或偿付利息支付的现金||181,002,213.33|200,041,610.38
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||37,790,300.00|
筹资活动现金流出小计||266,792,513.33|224,274,310.38
筹资活动产生的现金流量净额||911,414,046.67|-200,041,610.38
四、汇率变动对现金及现金等价物的影响||-9,353,846.38|5,537,918.88
五、现金及现金等价物净增加额||500,933,384.55|-102,183,022.40
加：期初现金及现金等价物余额||323,598,749.04|425,781,771.44
六、期末现金及现金等价物余额||824,532,133.59|323,598,749.04
