page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,676,191,125.10|1,596,822,589.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||111,589,344.95|250,211,776.63
经营活动现金流入小计||1,787,780,470.05|1,847,034,365.97
购买商品、接受劳务支付的现金||499,846,926.37|520,577,754.67
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||214,632,793.77|182,614,446.26
支付的各项税费||115,630,179.38|109,430,625.27
支付其他与经营活动有关的现金||424,586,020.69|334,798,757.69
经营活动现金流出小计||1,254,695,920.21|1,147,421,583.89
经营活动产生的现金流量净额||533,084,549.84|699,612,782.08
二、投资活动产生的现金流量：|||
收回投资收到的现金||32,334,303.30|
取得投资收益收到的现金||10,159,417.82|45,222,278.37
处置固定资产、无形资产和其他长期资产收回的现金净额||544,000.00|1,580,550.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||737,504,276.42|1,010,873,176.25
投资活动现金流入小计||780,541,997.54|1,057,676,004.62
购建固定资产、无形资产和其他长期资产支付的现金||372,683,484.20|228,315,572.28
投资支付的现金||100,000.00|
质押贷款净增加额|||
page|88
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||955,880,747.88|1,215,060,000.00
投资活动现金流出小计||1,328,664,232.08|1,443,375,572.28
投资活动产生的现金流量净额||-548,122,234.54|-385,699,567.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||37,440,000.00
其中：子公司吸收少数股东投资收到的现金|||37,440,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金||13,117,786.50|91,673,400.00
筹资活动现金流入小计||13,117,786.50|129,113,400.00
偿还债务支付的现金|||40,080,000.00
分配股利、利润或偿付利息支付的现金||134,227,605.36|68,085,852.36
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,169,135.00|
筹资活动现金流出小计||136,396,740.36|108,165,852.36
筹资活动产生的现金流量净额||-123,278,953.86|20,947,547.64
四、汇率变动对现金及现金等价物的影响||-84,028.89|-303,800.25
五、现金及现金等价物净增加额||-138,400,667.45|334,556,961.81
加：期初现金及现金等价物余额||1,320,990,131.46|986,433,169.65
六、期末现金及现金等价物余额||1,182,589,464.01|1,320,990,131.46
