page|83
项目|附注|2020 年度|2019 年度
一、营业总收入||16,678,468,932.04|15,263,757,862.93
其中：营业收入||16,678,468,932.04|15,263,757,862.93
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||16,117,419,492.87|14,711,270,603.13
其中：营业成本||12,762,813,149.31|11,929,238,208.08
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||58,166,950.34|52,510,424.55
销售费用||2,944,374,391.09|2,406,224,176.47
管理费用||333,110,778.35|318,738,510.49
研发费用||-|-
财务费用||18,954,223.78|4,559,283.54
其中：利息费用||18,284,075.47|-
利息收入||33,858,494.46|24,732,168.50
加：其他收益||35,068,382.19|24,764,780.14
投资收益（损失以“－”号填列）||13,209,213.64|29,017,512.14
其中：对联营企业和合营企业的投资收益||-1,440,067.80|-1,385,142.85
以摊余成本计量的金融资产终止确认收益||-|-
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）||-|-
公允价值变动收益（损失以“－”号填列）||-|378,123.28
信用减值损失（损失以“-”号填列）||-11,690,653.80|-2,647,639.34
资产减值损失（损失以“-”号填列）||-4,281,891.80|3,815,008.83
资产处置收益（损失以“－”号填列）||-8,206,047.05|-876,302.99
三、营业利润（亏损以“－”号填列）||585,148,442.35|606,938,741.86
加：营业外收入||14,020,091.39|10,334,704.55
减：营业外支出||15,943,077.86|11,098,570.93
四、利润总额（亏损总额以“－”号填列）||583,225,455.88|606,174,875.48
减：所得税费用||180,996,490.54|158,224,207.27
五、净利润（净亏损以“－”号填列）||402,228,965.34|447,950,668.21
（一）按经营持续性分类|||
page|84
1.持续经营净利润（净亏损以“－”号填列）||402,228,965.34|447,950,668.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||427,609,727.57|457,547,328.62
2.少数股东损益（净亏损以“-”号填列）||-25,380,762.23|-9,596,660.41
六、其他综合收益的税后净额||-453,970.81|113,972.49
（一）归属母公司所有者的其他综合收益的税后净额||-453,970.81|113,972.49
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-453,970.81|113,972.49
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-453,970.81|113,972.49
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||401,774,994.53|448,064,640.70
（一）归属于母公司所有者的综合收益总额||427,155,756.76|457,661,301.11
（二）归属于少数股东的综合收益总额||-25,380,762.23|-9,596,660.41
八、每股收益：||-|-
（一）基本每股收益(元/股)||0.70|0.75
（二）稀释每股收益(元/股)||0.71|0.75
