page|83
项目|附注|2021 年度|2020 年度
一、营业总收入||18,341,952,307.92|12,665,990,727.49
其中：营业收入||18,341,952,307.92|12,665,990,727.49
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||16,557,900,039.91|11,403,128,788.34
其中：营业成本||13,047,515,882.59|8,870,267,173.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||105,174,466.67|67,297,317.19
销售费用||2,703,099,942.90|1,830,063,828.76
管理费用||327,806,287.02|296,960,940.70
研发费用||302,463,680.86|206,785,813.39
财务费用||71,839,779.87|131,753,715.08
其中：利息费用||55,591,211.26|83,693,424.64
利息收入||53,702,395.80|60,934,023.03
加：其他收益||47,002,918.30|85,907,397.50
page|84
投资收益（损失以“－”号填列）||87,312,060.35|192,376,274.66
其中：对联营企业和合营企业的投资收益||17,641,660.63|9,515,107.61
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-2,469,051.41|4,898,840.48
信用减值损失（损失以“-”号填列）||-38,717,106.09|-7,959,075.54
资产减值损失（损失以“-”号填列）||-9,692,168.02|-502,456,744.88
资产处置收益（损失以“－”号填列）||321,767.36|476,556.24
三、营业利润（亏损以“－”号填列）||1,867,810,688.50|1,036,105,187.61
加：营业外收入||207,013,745.31|175,316,393.39
减：营业外支出||6,614,809.42|16,628,130.52
四、利润总额（亏损总额以“－”号填列）||2,068,209,624.39|1,194,793,450.48
减：所得税费用||367,477,652.14|328,174,313.87
五、净利润（净亏损以“－”号填列）||1,700,731,972.25|866,619,136.61
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,700,731,972.25|866,619,136.61
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,664,450,239.44|845,467,058.46
2.少数股东损益（净亏损以“-”号填列）||36,281,732.81|21,152,078.15
六、其他综合收益的税后净额||-783,516,333.05|-102,868,094.95
（一）归属母公司所有者的其他综合收益的税后净额||-782,336,955.04|-102,372,911.09
1．不能重分类进损益的其他综合收益||-773,530,409.76|-107,509,606.07
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-773,530,409.76|-107,509,606.07
page|85
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-8,806,545.28|5,136,694.98
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-8,806,545.28|5,136,694.98
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,179,378.01|-495,183.86
七、综合收益总额||917,215,639.20|763,751,041.66
（一）归属于母公司所有者的综合收益总额||882,113,284.40|743,094,147.37
（二）归属于少数股东的综合收益总额||35,102,354.80|20,656,894.29
八、每股收益：|||
（一）基本每股收益(元/股)||2.65|1.39
（二）稀释每股收益(元/股)||2.65|1.39
