page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||19,678,476,056.06|14,406,618,036.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||415,897,322.41|294,710,650.13
收到其他与经营活动有关的现金||395,966,445.52|398,836,774.56
经营活动现金流入小计||20,490,339,824.00|15,100,165,461.50
购买商品、接受劳务支付的现金||12,553,988,657.63|8,447,937,111.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,993,762,291.20|2,277,926,764.79
支付的各项税费||777,945,854.14|644,643,653.91
支付其他与经营活动有关的现金||2,123,999,798.70|1,549,252,638.04
经营活动现金流出小计||18,449,696,601.68|12,919,760,168.68
经营活动产生的现金流量净额||2,040,643,222.32|2,180,405,292.82
二、投资活动产生的现金流量：|||
收回投资收到的现金||286,378,801.09|234,705,306.22
取得投资收益收到的现金||71,296,388.38|231,227,253.43
处置固定资产、无形资产和其他长期资产收回的现金净额||4,493,503.22|3,378,953.80
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,260,937,052.25|685,305,019.54
投资活动现金流入小计||1,623,105,744.95|1,154,616,532.99
购建固定资产、无形资产和其他长期资产支付的现金||1,666,929,428.13|1,078,089,257.87
投资支付的现金||50,000,000.00|150,278,274.99
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||11,862,225.85
支付其他与投资活动有关的现金||982,995,670.00|1,358,534,494.61
page|88
投资活动现金流出小计||2,699,925,098.13|2,598,764,253.32
投资活动产生的现金流量净额||-1,076,819,353.18|-1,444,147,720.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,000,000.00|1,000,000.00
其中：子公司吸收少数股东投资收到的现金||2,000,000.00|1,000,000.00
取得借款收到的现金||1,155,177,436.17|1,957,036,674.16
收到其他与筹资活动有关的现金||688,376,765.85|57,000,000.00
筹资活动现金流入小计||1,845,554,202.02|2,015,036,674.16
偿还债务支付的现金||1,020,446,683.13|2,310,116,110.52
分配股利、利润或偿付利息支付的现金||556,030,242.61|775,665,668.20
其中：子公司支付给少数股东的股利、利润||15,256,771.44|42,090,321.79
支付其他与筹资活动有关的现金||187,897,794.20|292,873,959.91
筹资活动现金流出小计||1,764,374,719.95|3,378,655,738.63
筹资活动产生的现金流量净额||81,179,482.07|-1,363,619,064.47
四、汇率变动对现金及现金等价物的影响||-65,570,975.42|-92,857,491.81
五、现金及现金等价物净增加额||979,432,375.79|-720,218,983.79
加：期初现金及现金等价物余额||2,155,257,678.18|2,875,476,661.97
六、期末现金及现金等价物余额||3,134,690,053.97|2,155,257,678.18
