page|60
项目|附注|2019 年度|2018 年度
一、营业总收入||7,869,942,250.64|7,746,817,875.68
其中：营业收入||7,869,942,250.64|7,746,817,875.68
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,691,544,325.73|6,274,446,776.81
其中：营业成本||5,972,359,041.69|5,442,282,964.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||163,353,006.86|128,310,821.65
销售费用||12,390,396.71|69,159,987.70
管理费用||461,211,151.51|446,386,605.25
研发费用||27,722,859.77|31,053,386.02
财务费用||54,507,869.19|157,253,011.97
其中：利息费用||59,443,372.35|151,436,404.32
利息收入||18,734,185.39|10,191,755.06
加：其他收益||70,040,551.14|57,023,991.10
投资收益（损失以“－”号填列）||49,496,066.42|28,756,313.30
其中：对联营企业和合营企业的投资收益||39,467,432.10|20,958,559.99
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||5,261,388.66|
资产减值损失（损失以“-”号填列）||13,337,102.61|-32,005,714.48
资产处置收益（损失以“－”号填列）||-869,680.41|1,981,931.71
三、营业利润（亏损以“－”号填列）||1,315,663,353.33|1,528,127,620.50
加：营业外收入||14,593,464.66|12,612,890.13
减：营业外支出||2,942,520.75|2,403,927.22
四、利润总额（亏损总额以“－”号填列）||1,327,314,297.24|1,538,336,583.41
减：所得税费用||270,701,357.88|376,407,637.25
五、净利润（净亏损以“－”号填列）||1,056,612,939.36|1,161,928,946.16
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,056,612,939.36|1,161,928,946.16
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|61
1.归属于母公司股东的净利润（净亏损以“-”号填列）||999,861,499.93|1,129,170,962.91
2.少数股东损益（净亏损以“-”号填列）||56,751,439.43|32,757,983.25
六、其他综合收益的税后净额||25,446,880.83|-20,705,004.65
（一）归属母公司所有者的其他综合收益的税后净额||26,901,451.62|-20,948,181.23
1．不能重分类进损益的其他综合收益||26,901,451.62|-9,639,284.85
（1）重新计量设定受益计划变动额||3,960,547.55|-9,639,284.85
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||22,940,904.07|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||-11,308,896.38
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-11,308,896.38
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-1,454,570.79|243,176.58
七、综合收益总额||1,082,059,820.19|1,141,223,941.51
（一）归属于母公司所有者的综合收益总额||1,026,762,951.55|1,108,222,781.68
（二）归属于少数股东的综合收益总额||55,296,868.64|33,001,159.83
八、每股收益：|||
（一）基本每股收益(元/股)||0.48|0.55
（二）稀释每股收益(元/股)||0.48|0.55
