page|85
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|6,756,333,092.33|7,009,643,024.90
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|120,246,722.23|124,596,210.08
收到其他与经营活动有关的现金|116,923,462.85|75,808,374.07
page|86
经营活动现金流入小计|6,993,503,277.41|7,210,047,609.05
购买商品、接受劳务支付的现金|5,144,144,325.99|4,339,041,911.39
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,332,918,527.51|1,299,554,163.27
支付的各项税费|272,867,756.87|396,208,097.28
支付其他与经营活动有关的现金|415,533,565.70|660,812,800.15
经营活动现金流出小计|7,165,464,176.07|6,695,616,972.09
经营活动产生的现金流量净额|-171,960,898.66|514,430,636.96
二、投资活动产生的现金流量：||
收回投资收到的现金|1,018,030.31|
取得投资收益收到的现金|22,279.80|20,397.00
处置固定资产、无形资产和其他长期资产收回的现金净额|6,669,190.13|6,571,595.27
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|15,750,000.00|10,800,000.00
投资活动现金流入小计|23,459,500.24|17,391,992.27
购建固定资产、无形资产和其他长期资产支付的现金|566,600,569.72|501,467,148.82
投资支付的现金||1,018,030.31
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|285,471,883.36|
支付其他与投资活动有关的现金|15,753,098.84|28,656,000.00
投资活动现金流出小计|867,825,551.92|531,141,179.13
投资活动产生的现金流量净额|-844,366,051.68|-513,749,186.86
三、筹资活动产生的现金流量：||
吸收投资收到的现金|882,787,218.81|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|3,162,755,275.79|2,649,374,895.41
收到其他与筹资活动有关的现金|50,000,000.00|
page|87
筹资活动现金流入小计|4,095,542,494.60|2,649,374,895.41
偿还债务支付的现金|2,723,160,584.76|2,720,103,845.74
分配股利、利润或偿付利息支付的现金|135,899,802.96|203,603,193.65
其中：子公司支付给少数股东的股利、利润|38,020,612.21|98,461,939.86
支付其他与筹资活动有关的现金|50,000,000.00|73,980,000.00
筹资活动现金流出小计|2,909,060,387.72|2,997,687,039.39
筹资活动产生的现金流量净额|1,186,482,106.88|-348,312,143.98
四、汇率变动对现金及现金等价物的影响|-24,408,946.85|5,868,373.48
五、现金及现金等价物净增加额|145,746,209.69|-341,762,320.40
加：期初现金及现金等价物余额|768,045,371.68|1,109,807,692.08
六、期末现金及现金等价物余额|913,791,581.37|768,045,371.68
