page|56
项目|附注|2019 年度|2018 年度
一、营业总收入|||5,281,658,055.31  6,285,633,179.42
其中：营业收入|||5,281,658,055.31  6,285,633,179.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|||5,515,950,283.94  6,116,943,035.29
其中：营业成本|||4,151,736,554.53  4,801,410,753.84
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||43,664,659.38|38,780,285.25
销售费用|||999,817,327.89  1,034,898,622.30
管理费用||191,686,092.03|166,239,444.41
研发费用||150,681,562.90|144,086,797.61
财务费用||-21,635,912.79|-68,472,868.12
其中：利息费用||21,695,775.10|28,168,037.94
利息收入||26,589,074.80|21,341,112.53
加：其他收益||51,776,540.38|55,561,277.98
page|57
投资收益（损失以“－”号填列）||6,429,122.08|16,055,382.60
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||23,241,765.15|-15,252,633.46
信用减值损失（损失以“-”号填列）||-10,717,787.07|
资产减值损失（损失以“-”号填列）||-114,388,650.63|-156,327,008.27
资产处置收益（损失以“－”号填列）||1,120,210.26|241,240,122.68
三、营业利润（亏损以“－”号填列）||-276,831,028.46|309,967,285.66
加：营业外收入||2,558,600.72|3,178,545.64
减：营业外支出||16,978,576.32|6,055,131.67
四、利润总额（亏损总额以“－”号填列）||-291,251,004.06|307,090,699.63
减：所得税费用||31,588,162.95|45,251,220.16
五、净利润（净亏损以“－”号填列）||-322,839,167.01|261,839,479.47
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-322,839,167.01|261,839,479.47
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-322,839,167.01|261,839,479.47
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||77,203.53|21,034.64
（一）归属母公司所有者的其他综合收益的税后净额||77,203.53|21,034.64
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划|||
page|58
变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||77,203.53|21,034.64
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||77,203.53|21,034.64
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-322,761,963.48|261,860,514.11
（一）归属于母公司所有者的综合收益总额||-322,761,963.48|261,860,514.11
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||-0.42|0.34
（二）稀释每股收益(元/股)||-0.42|0.34
