page|77
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,521,304,347.22|1,108,368,989.22
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||317,295.15|4,344,320.98
收到其他与经营活动有关的现金|七、78|89,006,216.48|29,421,320.05
经营活动现金流入小计||1,610,627,858.85|1,142,134,630.25
购买商品、接受劳务支付的现金||1,358,895,655.07|881,363,503.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||104,692,409.11|73,796,435.65
支付的各项税费||40,380,713.89|43,197,276.58
支付其他与经营活动有关的现金|七、78|84,566,503.12|42,895,501.59
经营活动现金流出小计||1,588,535,281.19|1,041,252,717.30
page|78
经营活动产生的现金流量净额||22,092,577.66|100,881,912.95
二、投资活动产生的现金流量：|||
收回投资收到的现金||373,500,000.00|55,000,000.00
取得投资收益收到的现金||1,585,016.41|415,045.20
处置固定资产、无形资产和其他长期资产收回的现金净额||212,000.00|10,821.41
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||375,297,016.41|55,425,866.61
购建固定资产、无形资产和其他长期资产支付的现金||85,702,007.76|99,206,892.62
投资支付的现金||424,225,750.00|39,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||22,905.00|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||509,950,662.76|138,206,892.62
投资活动产生的现金流量净额||-134,653,646.35|-82,781,026.01
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||469,230,508.20|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||138,100,000.00|163,012,976.46
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||607,330,508.20|163,012,976.46
偿还债务支付的现金||185,059,912.53|55,530,000.00
分配股利、利润或偿付利息支付的现金||5,314,656.24|31,947,227.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|15,635,992.19|
筹资活动现金流出小计||206,010,560.96|87,477,227.01
筹资活动产生的现金流量净额||401,319,947.24|75,535,749.45
四、汇率变动对现金及现金等价物的影响||-1,133,663.25|-2,315,863.08
五、现金及现金等价物净增加额|七、79|287,625,215.30|91,320,773.31
加：期初现金及现金等价物余额|七、79|144,112,178.73|52,791,405.42
六、期末现金及现金等价物余额|七、79|431,737,394.03|144,112,178.73
