page|91
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,816,947,998.59|7,623,315,713.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||20,744,029.92|6,156,807.16
收到其他与经营活动有关的现金||192,312,501.41|231,784,230.54
经营活动现金流入小计||6,030,004,529.92|7,861,256,750.72
购买商品、接受劳务支付的现金||2,645,716,980.19|3,975,730,995.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||820,230,593.13|746,898,568.57
支付的各项税费||700,649,557.70|1,278,442,918.88
page|92
支付其他与经营活动有关的现金||494,593,675.57|612,899,211.28
经营活动现金流出小计||4,661,190,806.59|6,613,971,693.87
经营活动产生的现金流量净额||1,368,813,723.33|1,247,285,056.85
二、投资活动产生的现金流量：|||
收回投资收到的现金|||680,000,000.00
取得投资收益收到的现金|||8,101,542.16
处置固定资产、无形资产和其他长期资产收回的现金净额||4,375,431.54|462,186,522.23
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||298,482,868.18|1,928,704,988.43
投资活动现金流入小计||302,858,299.72|3,078,993,052.82
购建固定资产、无形资产和其他长期资产支付的现金||1,467,806,955.93|2,723,674,479.07
投资支付的现金|||390,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||22,132,539.62
支付其他与投资活动有关的现金||15,713,479.80|793,525,320.70
投资活动现金流出小计||1,483,520,435.73|3,929,332,339.39
投资活动产生的现金流量净额||-1,180,662,136.01|-850,339,286.57
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||3,888,850,000.00|2,781,275,000.00
收到其他与筹资活动有关的现金||19,600,000.00|221,627,746.21
筹资活动现金流入小计||3,908,450,000.00|3,002,902,746.21
偿还债务支付的现金||3,015,019,000.00|2,513,605,269.71
分配股利、利润或偿付利息支付的现金||743,564,908.81|466,779,974.20
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||529,760,067.16|549,732,744.44
筹资活动现金流出小计||4,288,343,975.97|3,530,117,988.35
筹资活动产生的现金流量净额||-379,893,975.97|-527,215,242.14
四、汇率变动对现金及现金等价物的影响||2,040,398.25|4,472,566.72
五、现金及现金等价物净增加额||-189,701,990.40|-125,796,905.14
加：期初现金及现金等价物余额||416,620,791.72|542,417,696.86
page|93
六、期末现金及现金等价物余额||226,918,801.32|416,620,791.72
