page|112
项目|2020 年度|2019 年度
一、营业总收入|4,034,655,205.99|3,803,722,198.74
其中：营业收入|4,034,655,205.99|3,803,722,198.74
利息收入||
二、营业总成本|3,636,771,538.45|3,470,513,550.52
其中：营业成本|2,786,815,370.76|2,636,736,428.15
利息支出||
税金及附加|22,106,789.68|23,407,525.95
销售费用|154,269,747.84|207,757,890.67
管理费用|333,405,244.67|345,515,337.62
研发费用|238,826,055.94|197,840,530.75
财务费用|101,348,329.56|59,255,837.38
其中：利息费用|58,368,995.16|65,114,421.91
利息收入|3,748,023.94|8,527,425.72
page|113
加：其他收益|16,643,285.37|43,517,116.75
投资收益（损失以“－”号填列）|228,711,790.36|1,482,807.36
其中：对联营企业和合营企业的投资收益|3,472,547.93|-551,935.12
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-14,178,887.15|-21,396,508.50
资产减值损失（损失以“-”号填列）|-26,453,393.93|-1,271,653.18
资产处置收益（损失以“-”号填列）|8,891,541.95|
三、营业利润（亏损以“－”号填列）|611,498,004.14|355,540,410.65
加：营业外收入|2,279,651.32|1,342,272.29
减：营业外支出|5,244,465.46|2,927,857.79
四、利润总额（亏损总额以“－”号填列）|608,533,190.00|353,954,825.15
减：所得税费用|61,798,299.05|31,698,341.25
五、净利润（净亏损以“－”号填列）|546,734,890.95|322,256,483.90
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|546,734,890.95|322,256,483.90
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|521,551,934.79|291,916,734.51
2.少数股东损益|25,182,956.16|30,339,749.39
六、其他综合收益的税后净额|73,570,567.15|41,995,351.92
归属母公司所有者的其他综合收益的税后净额|75,762,314.73|41,373,214.85
（一）不能重分类进损益的其他综合收益|66,099,483.86|42,049,543.05
1.重新计量设定受益计划变动额|-9,951.09|209,901.51
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|66,109,434.95|41,839,641.54
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|9,662,830.87|-676,328.20
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
page|114
5.现金流量套期储备||
6.外币财务报表折算差额|9,662,830.87|-676,328.20
7.其他||
归属于少数股东的其他综合收益的税后净额|-2,191,747.58|622,137.07
七、综合收益总额|620,305,458.10|364,251,835.82
归属于母公司所有者的综合收益总额|597,314,249.52|333,289,949.36
归属于少数股东的综合收益总额|22,991,208.58|30,961,886.46
八、每股收益：||
（一）基本每股收益|0.35|0.20
（二）稀释每股收益|0.35|0.20
