page|112
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,006,886,354.58|5,900,566,937.67
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||288,133,252.40|311,067,743.71
收到其他与经营活动有关的现金|七、78|104,295,104.89|122,968,464.95
经营活动现金流入小计||6,399,314,711.87|6,334,603,146.33
购买商品、接受劳务支付的现金||4,715,959,055.92|4,796,154,088.55
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|113
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||679,870,691.29|767,604,058.13
支付的各项税费||89,930,383.69|109,994,996.43
支付其他与经营活动有关的现金|七、78|441,137,659.51|483,055,131.82
经营活动现金流出小计||5,926,897,790.41|6,156,808,274.93
经营活动产生的现金流量净额||472,416,921.46|177,794,871.40
二、投资活动产生的现金流量：|||
收回投资收到的现金||102,065,077.32|86,536,098.31
取得投资收益收到的现金|||5,018,557.46
处置固定资产、无形资产和其他长期资产收回的现金净额||13,374,840.94|3,453,232.96
处置子公司及其他营业单位收到的现金净额||143,511,183.22|387,648,227.21
收到其他与投资活动有关的现金|七、78||
投资活动现金流入小计||258,951,101.48|482,656,115.94
购建固定资产、无形资产和其他长期资产支付的现金||243,859,013.97|377,317,282.53
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||243,859,013.97|377,317,282.53
投资活动产生的现金流量净额||15,092,087.51|105,338,833.41
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||2,779,522,336.37|3,281,575,512.65
收到其他与筹资活动有关的现金|七、78||29,768,706.18
筹资活动现金流入小计||2,779,522,336.37|3,311,344,218.83
偿还债务支付的现金||3,000,739,221.42|3,411,947,202.86
分配股利、利润或偿付利息支付的现金||68,590,965.71|90,497,240.52
其中：子公司支付给少数股东的股利、利润|||318,165.22
支付其他与筹资活动有关的现金|七、78|75,019,301.60|
筹资活动现金流出小计||3,144,349,488.73|3,502,444,443.38
page|114
筹资活动产生的现金流量净额||-364,827,152.36|-191,100,224.55
四、汇率变动对现金及现金等价物的影响||-3,824,849.11|-2,214,686.73
五、现金及现金等价物净增加额||118,857,007.50|89,818,793.53
加：期初现金及现金等价物余额||913,791,874.15|823,973,080.62
六、期末现金及现金等价物余额||1,032,648,881.65|913,791,874.15
