page|70
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,695,082,837.05|14,902,826,165.06
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|71
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,767,000.00|5,233,292.23
收到其他与经营活动有关的现金|七、78|220,201,835.86|509,095,455.68
经营活动现金流入小计||8,921,051,672.91|15,417,154,912.97
购买商品、接受劳务支付的现金||6,609,272,053.22|12,234,958,437.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||945,338,219.57|1,187,521,277.77
支付的各项税费||272,208,542.36|559,338,653.19
支付其他与经营活动有关的现金|七、78|484,778,947.50|839,125,982.40
经营活动现金流出小计||8,311,597,762.65|14,820,944,350.67
经营活动产生的现金流量净额||609,453,910.26|596,210,562.30
二、投资活动产生的现金流量：|||
收回投资收到的现金||810,000,000.00|250,000,000.00
取得投资收益收到的现金||12,198,173.65|1,337,321.65
处置固定资产、无形资产和其他长期资产收回的现金净额||16,355,261.41|5,067,657.39
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||
投资活动现金流入小计||838,553,435.06|256,404,979.04
购建固定资产、无形资产和其他长期资产支付的现金||797,837,929.55|1,065,523,151.58
投资支付的现金||1,012,960,000.00|570,677,058.10
质押贷款净增加额|||
page|72
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|641,315.82|
投资活动现金流出小计||1,811,439,245.37|1,636,200,209.68
投资活动产生的现金流量净额||-972,885,810.31|-1,379,795,230.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,200,000.00|15,300,000.00
其中：子公司吸收少数股东投资收到的现金||4,200,000.00|15,300,000.00
取得借款收到的现金||4,974,260,000.00|3,981,500,000.00
收到其他与筹资活动有关的现金|七、78||93,000,000.00
筹资活动现金流入小计||4,978,460,000.00|4,089,800,000.00
偿还债务支付的现金||3,664,902,942.20|3,404,381,680.26
分配股利、利润或偿付利息支付的现金||292,027,855.46|305,195,297.63
其中：子公司支付给少数股东的股利、利润||98,272,753.66|42,477,121.67
支付其他与筹资活动有关的现金|七、78||1,252,217.99
筹资活动现金流出小计||3,956,930,797.66|3,710,829,195.88
筹资活动产生的现金流量净额||1,021,529,202.34|378,970,804.12
四、汇率变动对现金及现金等价物的影响||-3,890,753.91|5,433,793.40
五、现金及现金等价物净增加额||654,206,548.38|-399,180,070.82
加：期初现金及现金等价物余额|七、79|849,298,014.09|1,248,478,084.91
六、期末现金及现金等价物余额  七、79||1,503,504,562.47|849,298,014.09
