page|65
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||957,594,143.46|848,217,131.71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,117,973.54|13,560,727.21
收到其他与经营活动有关的现金|七、78|30,599,150.54|17,110,478.46
经营活动现金流入小计||1,005,311,267.54|878,888,337.38
购买商品、接受劳务支付的现金||533,456,898.66|525,247,095.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||158,465,875.58|146,588,051.46
page|66
支付的各项税费||59,884,289.74|53,987,445.59
支付其他与经营活动有关的现金|七、78|67,293,944.06|55,332,872.19
经营活动现金流出小计||819,101,008.04|781,155,464.72
经营活动产生的现金流量净额||186,210,259.50|97,732,872.66
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||476,800.00
处置固定资产、无形资产和其他长期资产收回的现金净额||16,983,385.00|105,950,368.15
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||16,983,385.00|106,427,168.15
购建固定资产、无形资产和其他长期资产支付的现金||16,919,626.81|26,855,215.85
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||1,693,113.60
支付其他与投资活动有关的现金|||
投资活动现金流出小计||16,919,626.81|28,548,329.45
投资活动产生的现金流量净额||63,758.19|77,878,838.70
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,050,000.00
其中：子公司吸收少数股东投资收到的现金|||1,050,000.00
取得借款收到的现金||273,290,000.00|389,844,974.83
收到其他与筹资活动有关的现金|||20,000,000.00
筹资活动现金流入小计||273,290,000.00|410,894,974.83
偿还债务支付的现金||294,580,000.00|390,160,379.41
分配股利、利润或偿付利息支付的现金||85,166,774.21|85,106,686.10
其中：子公司支付给少数股东的股利、利润||3,285,000.00|2,418,700.00
支付其他与筹资活动有关的现金||20,506,347.66|
筹资活动现金流出小计||400,253,121.87|475,267,065.51
筹资活动产生的现金流量净额||-126,963,121.87|-64,372,090.68
四、汇率变动对现金及现金等价物的影响||-2,515,031.37|-2,900,700.59
五、现金及现金等价物净增加额||56,795,864.45|108,338,920.09
加：期初现金及现金等价物余||275,173,311.91|166,834,391.82
page|67
额|||
六、期末现金及现金等价物余额||331,969,176.36|275,173,311.91
