page|82
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,356,186,814.98|1,816,437,609.85
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||153,667,046.56|131,787,187.74
收到其他与经营活动有关的现金|78|35,697,310.23|36,710,228.27
经营活动现金流入小计||2,545,551,171.77|1,984,935,025.86
购买商品、接受劳务支付的现金||1,763,316,365.61|1,110,516,926.58
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||381,618,523.57|279,031,624.85
支付的各项税费||85,306,484.61|117,945,367.73
支付其他与经营活动有关的现金|78|59,660,023.55|72,894,629.79
经营活动现金流出小计||2,289,901,397.34|1,580,388,548.95
经营活动产生的现金流量净额||255,649,774.43|404,546,476.91
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||5,373,984.98|2,067,061.43
处置固定资产、无形资产和其他长期资产收回的现金净额||1,126,411.51|250,184.97
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|78|292,236,575.50|100,000,000.00
投资活动现金流入小计||298,736,971.99|102,317,246.40
购建固定资产、无形资产和其他长期资产支付的现金||234,487,523.85|97,587,414.78
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|78|62,000,000.00|360,000,000.00
投资活动现金流出小计||296,487,523.85|457,587,414.78
投资活动产生的现金流量净额||2,249,448.14|-355,270,168.38
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||36,860,890.00|587,989,600.00
page|83
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||64,764,000.00|145,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||101,624,890.00|732,989,600.00
偿还债务支付的现金||64,764,000.00|265,474,710.57
分配股利、利润或偿付利息支付的现金||201,288,739.34|60,769,165.74
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|78|5,840,494.39|15,699,863.52
筹资活动现金流出小计||271,893,233.73|341,943,739.83
筹资活动产生的现金流量净额||-170,268,343.73|391,045,860.17
四、汇率变动对现金及现金等价物的影响||-16,698,160.28|-53,308,968.86
五、现金及现金等价物净增加额||70,932,718.56|387,013,199.84
加：期初现金及现金等价物余额||426,389,558.52|39,376,358.68
六、期末现金及现金等价物余额||497,322,277.08|426,389,558.52
