page|61
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||347,593,206.29|292,980,793.02
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||6,994,691.56|7,036,399.15
收到其他与经营活动有关的现金||1,299,145.24|4,281,081.06
经营活动现金流入小计||355,887,043.09|304,298,273.23
购买商品、接受劳务支付的现金||187,084,947.49|164,523,635.66
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的|||
page|62
现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||42,967,685.39|38,850,578.23
支付的各项税费||34,085,620.96|33,390,207.66
支付其他与经营活动有关的现金||22,464,041.80|18,484,841.40
经营活动现金流出小计||286,602,295.64|255,249,262.95
经营活动产生的现金流量净额||69,284,747.45|49,049,010.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,318,000,000.00|1,702,000,000.00
取得投资收益收到的现金||17,204,483.87|20,907,249.49
处置固定资产、无形资产和其他长期资产收回的现金净额||1,961.17|51,890.52
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,335,206,445.04|1,722,959,140.01
购建固定资产、无形资产和其他长期资产支付的现金||2,976,189.89|12,218,030.68
投资支付的现金||1,498,000,000.00|1,657,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,500,976,189.89|1,669,218,030.68
投资活动产生的现金流量净额||-165,769,744.85|53,741,109.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||8,516,050.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||8,516,050.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||41,669,634.00|41,600,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
page|63
筹资活动现金流出小计||41,669,634.00|41,600,000.00
筹资活动产生的现金流量净额||-41,669,634.00|-33,083,950.00
四、汇率变动对现金及现金等价物的影响||1,262.41|3,673.65
五、现金及现金等价物净增加额||-138,153,368.99|69,709,843.26
加：期初现金及现金等价物余额||571,209,675.93|501,499,832.67
六、期末现金及现金等价物余额||433,056,306.94|571,209,675.93
