page|79
项目|附注|2021 年度|2020 年度
一、营业总收入||1,378,690,663.67|1,486,336,159.28
其中：营业收入||1,378,690,663.67|1,486,336,159.28
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,273,805,450.34|1,353,730,324.60
其中：营业成本||1,071,597,207.22|1,143,937,948.11
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||10,633,321.38|13,262,957.89
销售费用||25,206,808.23|30,560,523.84
管理费用||103,779,434.62|101,775,638.20
研发费用||65,009,148.43|55,011,745.21
财务费用||-2,420,469.54|9,181,511.35
其中：利息费用||1,298,460.23|11,385,840.76
利息收入||5,239,751.96|3,581,077.66
加：其他收益||11,638,476.42|9,221,991.91
投资收益（损失以“－”号填列）||4,981,557.43|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||819,538.74|-225,346.65
资产减值损失（损失以“-”号填列）||-16,421,415.38|-14,206,775.71
资产处置收益（损失以“－”号填列）||-307,838.85|30,936.37
三、营业利润（亏损以“－”号填列）||105,595,531.69|127,426,640.60
加：营业外收入||407,709.15|10,091,093.66
减：营业外支出||1,350,771.53|2,255,473.00
page|80
四、利润总额（亏损总额以“－”号填列）||104,652,469.31|135,262,261.26
减：所得税费用||9,552,274.01|18,614,792.53
五、净利润（净亏损以“－”号填列）||95,100,195.30|116,647,468.73
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||95,100,195.30|116,647,468.73
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||95,831,629.01|117,863,853.00
2.少数股东损益（净亏损以“-”号填列）||-731,433.71|-1,216,384.27
六、其他综合收益的税后净额||-309,490.51|139,588.06
（一）归属母公司所有者的其他综合收益的税后净额||-185,694.30|83,752.83
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-185,694.30|83,752.83
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-185,694.30|83,752.83
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-123,796.21|55,835.23
七、综合收益总额||94,790,704.79|116,787,056.79
（一）归属于母公司所有者的综合收益总额||95,645,934.71|117,947,605.83
（二）归属于少数股东的综合收益总额||-855,229.92|-1,160,549.04
八、每股收益：|||
（一）基本每股收益(元/股)||0.23|0.35
page|81
（二）稀释每股收益(元/股)||0.23|0.35
