page|117
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,207,776,758.74|1,401,151,403.91
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|16,603,445.12|22,931,585.99
收到其他与经营活动有关的现金|48,764,432.10|52,050,544.91
page|118
经营活动现金流入小计|1,273,144,635.96|1,476,133,534.81
购买商品、接受劳务支付的现金|422,317,189.43|512,093,814.67
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|155,470,358.84|135,328,433.49
支付的各项税费|157,403,388.18|150,680,915.12
支付其他与经营活动有关的现金|96,738,041.66|77,010,883.11
经营活动现金流出小计|831,928,978.11|875,114,046.39
经营活动产生的现金流量净额|441,215,657.85|601,019,488.42
二、投资活动产生的现金流量：||
收回投资收到的现金|1,160,998,007.00|892,038,837.29
取得投资收益收到的现金|28,691,181.53|182,021,304.79
处置固定资产、无形资产和其他长期资产收回的现金净额|408,900.80|
处置子公司及其他营业单位收到的现金净额|36,301,224.54|729,381,392.41
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,226,399,313.87|1,803,441,534.49
购建固定资产、无形资产和其他长期资产支付的现金|101,729,432.40|92,589,436.18
投资支付的现金|2,112,550,000.00|1,531,606,728.73
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|2,214,279,432.40|1,624,196,164.91
投资活动产生的现金流量净额|-987,880,118.53|179,245,369.58
三、筹资活动产生的现金流量：||
吸收投资收到的现金|4,480,000.00|19,110,000.00
其中：子公司吸收少数股东投资|4,480,000.00|19,110,000.00
page|119
收到的现金||
取得借款收到的现金|102,960,707.49|52,841,118.64
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|107,440,707.49|71,951,118.64
偿还债务支付的现金|104,366,505.38|13,455,475.53
分配股利、利润或偿付利息支付的现金|162,097,836.34|73,729,608.10
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|7,652,978.47|
筹资活动现金流出小计|274,117,320.19|87,185,083.63
筹资活动产生的现金流量净额|-166,676,612.70|-15,233,964.99
四、汇率变动对现金及现金等价物的影响|-1,189.65|
五、现金及现金等价物净增加额|-713,342,263.03|765,030,893.01
加：期初现金及现金等价物余额|1,368,106,321.80|603,075,428.79
六、期末现金及现金等价物余额|654,764,058.77|1,368,106,321.80
